fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_5X3_0X0_3_PX303Fg006_5X3_1X0_2,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X0,0,72,1,1,0,0,"[[False, 0, 0]]","[[750, 50, 500, 50]]",[]
PX303Fg006_5X4_0X3_3_PX303Fg006_5X4_4X1_3,PX303Fg006_5X4_0X3_PX303Fg006_5X4_4X1,0,38,2,1,0,0,"[[False, 0, 0], [False, 0, 3]]","[[750, 50, 750, 50], [750, 50, 750, 866]]",[]
PX303Fg006_5X3_1X1_1_PX303Fg006_5X3_2X0_1,PX303Fg006_5X3_1X1_PX303Fg006_5X3_2X0,0,32,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[250, 1296, 250, 50], [250, 1296, 250, 50]]",[]
PX303Fg006_5X4_1X0_0_PX303Fg006_5X4_3X1_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X1,0,20,1,0,0,0,"[[False, 3, 0]]","[[0, 904, 0, 50]]",[]
PX303Fg006_6X3_2X2_3_PX303Fg006_6X3_4X0_0,PX303Fg006_6X3_2X2_PX303Fg006_6X3_4X0,0,56,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[750, 1337, 0, 50], [750, 1337, 0, 50]]",[]
PX303Fg006_5X3_0X0_4_PX303Fg006_5X3_4X0_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X0,0,70,1,1,0,0,"[[False, 0, 0]]","[[1000, 50, 250, 50]]",[]
PX303Fg006_6X4_1X1_1_PX303Fg006_6X4_4X0_0,PX303Fg006_6X4_1X1_PX303Fg006_6X4_4X0,0,31,3,1,4,2,"[[False, 3, 0], [False, 3, 0], [False, 3, 3]]","[[250, 868, 0, 50], [250, 868, 0, 50], [250, 868, 0, 751]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_2X1_3,PX303Fg006_6X4_0X2_PX303Fg006_6X4_2X1,0,19,2,2,0,0,"[[False, 1, 0], [False, 1, 0]]","[[750, 493, 750, 50], [750, 493, 750, 50]]",[]
PX303Fg006_4X3_0X2_3_PX303Fg006_4X3_1X0_2,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X0,0,73,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 3, 0], [False, 3, 0]]","[[750, 50, 500, 50], [750, 50, 500, 50], [750, 968, 500, 50], [750, 968, 500, 50]]",[]
PX303Fg006_5X4_2X1_0_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_2X1_PX303Fg006_5X4_3X0,0,43,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[0, 1106, 0, 50], [0, 1106, 0, 50]]",[]
PX303Fg006_6X3_0X2_4_PX303Fg006_6X3_2X1_5,PX303Fg006_6X3_0X2_PX303Fg006_6X3_2X1,0,34,1,0,0,0,"[[False, 2, 0]]","[[1000, 630, 1250, 50]]",[]
PX303Fg006_6X3_3X2_0_PX303Fg006_6X3_4X1_2,PX303Fg006_6X3_3X2_PX303Fg006_6X3_4X1,0,20,1,1,0,0,"[[False, 1, 0]]","[[0, 449, 500, 50]]",[]
PX303Fg006_6X4_4X0_0_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_4X0_PX303Fg006_6X4_5X0,0,94,16,15,30,15,"[[False, 0, 0], [False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[0, 50, 0, 50], [0, 50, 0, 50], [0, 751, 0, 50], [0, 751, 0, 50], [40, 751, 40, 50], [40, 751, 40, 50], [80, 751, 80, 50], [80, 751, 80, 50], [120, 751, 120, 50], [120, 751, 120, 50], [130, 751, 130, 50], [130, 751, 130, 50], [170, 751, 170, 50], [170, 751, 170, 50], [210, 751, 210, 50], [210, 751, 210, 50]]",[]
PX303Fg006_6X4_1X3_0_PX303Fg006_6X4_5X3_3,PX303Fg006_6X4_1X3_PX303Fg006_6X4_5X3,0,3,1,0,0,0,"[[False, 2, 0]]","[[0, 601, 750, 50]]",[]
PX303Fg006_5X4_0X1_1_PX303Fg006_5X4_2X2_3,PX303Fg006_5X4_0X1_PX303Fg006_5X4_2X2,0,16,3,2,4,2,"[[False, 0, 0], [False, 3, 0], [False, 3, 0]]","[[250, 50, 750, 50], [250, 790, 750, 50], [250, 790, 750, 50]]",[]
PX303Fg006_6X4_4X1_1_PX303Fg006_6X4_5X2_3,PX303Fg006_6X4_4X1_PX303Fg006_6X4_5X2,0,21,1,0,0,0,"[[False, 3, 0]]","[[250, 796, 750, 50]]",[]
PX303Fg006_6X4_3X0_1_PX303Fg006_6X4_5X1_2,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X1,0,32,2,1,2,1,"[[False, 4, 2], [False, 4, 2]]","[[250, 1049, 500, 695], [250, 1049, 500, 695]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_4X3_2,PX303Fg006_5X4_1X3_PX303Fg006_5X4_4X3,0,40,2,1,2,1,"[[False, 6, 3], [False, 6, 3]]","[[250, 1681, 500, 791], [250, 1681, 500, 791]]",[]
PX303Fg006_4X4_0X1_2_PX303Fg006_4X4_3X1_0,PX303Fg006_4X4_0X1_PX303Fg006_4X4_3X1,0,27,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[500, 1233, 0, 50], [500, 1233, 0, 50]]",[]
PX303Fg006_5X3_0X0_0_PX303Fg006_5X3_4X2_3,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X2,0,40,2,1,2,1,"[[False, 3, 2], [False, 3, 2]]","[[0, 868, 750, 586], [0, 868, 750, 586]]",[]
PX303Fg006_5X4_3X0_0_PX303Fg006_5X4_4X0_1,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X0,1,166,13,12,24,12,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[0, 903, 250, 50], [0, 903, 250, 50], [40, 903, 290, 50], [40, 903, 290, 50], [80, 903, 330, 50], [80, 903, 330, 50], [120, 903, 370, 50], [120, 903, 370, 50], [130, 903, 380, 50], [130, 903, 380, 50], [170, 903, 420, 50], [170, 903, 420, 50], [210, 903, 460, 50]]",[]
PX303Fg006_5X4_0X1_3_PX303Fg006_5X4_4X2_1,PX303Fg006_5X4_0X1_PX303Fg006_5X4_4X2,0,18,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 3], [False, 3, 3]]","[[750, 790, 250, 50], [750, 790, 250, 50], [750, 790, 250, 915], [750, 790, 250, 915]]",[]
PX303Fg006_5X4_0X1_0_PX303Fg006_5X4_2X2_2,PX303Fg006_5X4_0X1_PX303Fg006_5X4_2X2,0,16,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 500, 50]]",[]
PX303Fg006_5X4_1X1_3_PX303Fg006_5X4_4X0_1,PX303Fg006_5X4_1X1_PX303Fg006_5X4_4X0,0,43,5,3,4,2,"[[False, 0, 0], [False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 3]]","[[750, 50, 250, 50], [750, 50, 250, 50], [750, 997, 250, 50], [750, 997, 250, 50], [750, 997, 250, 916]]",[]
PX303Fg006_5X3_0X2_2_PX303Fg006_5X3_2X1_2,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X1,0,58,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[500, 50, 500, 50], [500, 50, 500, 50], [500, 656, 500, 50], [500, 656, 500, 50]]",[]
PX303Fg006_4X3_0X0_3_PX303Fg006_4X3_1X0_4,PX303Fg006_4X3_0X0_PX303Fg006_4X3_1X0,1,193,3,2,2,1,"[[False, 0, 0], [False, 4, 0], [False, 4, 0]]","[[750, 50, 1000, 50], [750, 1178, 1000, 50], [750, 1178, 1000, 50]]",[]
PX303Fg006_5X3_0X2_0_PX303Fg006_5X3_2X2_0,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X2,0,100,3,1,4,2,"[[False, 2, 0], [False, 2, 0], [False, 2, 2]]","[[0, 656, 0, 50], [0, 656, 0, 50], [0, 656, 0, 638]]",[]
PX303Fg006_6X4_2X2_2_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_2X2_PX303Fg006_6X4_5X0,0,24,4,2,4,2,"[[False, 0, 0], [False, 5, 0], [False, 5, 0], [False, 5, 2]]","[[500, 50, 0, 50], [500, 1339, 0, 50], [500, 1339, 0, 50], [500, 1339, 0, 709]]",[]
PX303Fg006_6X3_1X0_2_PX303Fg006_6X3_3X0_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_3X0,0,35,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[500, 50, 250, 50], [500, 50, 250, 50], [500, 560, 250, 50], [500, 560, 250, 50]]",[]
PX303Fg006_6X4_3X0_3_PX303Fg006_6X4_4X0_2,PX303Fg006_6X4_3X0_PX303Fg006_6X4_4X0,1,71,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[750, 1049, 500, 50], [750, 1049, 500, 50]]",[]
PX303Fg006_5X3_0X0_4_PX303Fg006_5X3_1X2_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X2,0,48,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[1000, 50, 250, 50], [1000, 50, 250, 50]]",[]
PX303Fg006_4X3_1X1_1_PX303Fg006_4X3_3X2_2,PX303Fg006_4X3_1X1_PX303Fg006_4X3_3X2,0,26,4,2,6,3,"[[False, 4, 0], [False, 4, 0], [False, 4, 5], [False, 4, 5]]","[[250, 1143, 500, 50], [250, 1143, 500, 50], [250, 1143, 500, 1440], [250, 1143, 500, 1440]]",[]
PX303Fg006_5X3_2X0_2_PX303Fg006_5X3_3X2_5,PX303Fg006_5X3_2X0_PX303Fg006_5X3_3X2,0,39,1,0,0,0,"[[False, 3, 7]]","[[500, 957, 1250, 1996]]",[]
PX303Fg006_5X4_3X3_1_PX303Fg006_5X4_4X2_3,PX303Fg006_5X4_3X3_PX303Fg006_5X4_4X2,0,14,1,0,0,0,"[[False, 4, 3]]","[[250, 1066, 750, 915]]",[]
PX303Fg006_6X3_1X1_2_PX303Fg006_6X3_2X2_2,PX303Fg006_6X3_1X1_PX303Fg006_6X3_2X2,0,18,2,1,2,1,"[[False, 2, 0], [False, 2, 0]]","[[500, 617, 500, 50], [500, 617, 500, 50]]",[]
PX303Fg006_5X3_1X1_4_PX303Fg006_5X3_2X1_1,PX303Fg006_5X3_1X1_PX303Fg006_5X3_2X1,1,127,14,13,26,13,"[[False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0]]","[[1000, 1296, 250, 50], [1000, 1296, 250, 50], [1040, 1296, 290, 50], [1040, 1296, 290, 50], [1080, 1296, 330, 50], [1080, 1296, 330, 50], [1120, 1296, 370, 50], [1120, 1296, 370, 50], [1130, 1296, 380, 50], [1130, 1296, 380, 50], [1170, 1296, 420, 50], [1170, 1296, 420, 50], [1210, 1296, 460, 50], [1210, 1296, 460, 50]]",[]
PX303Fg006_5X3_1X1_2_PX303Fg006_5X3_4X0_4,PX303Fg006_5X3_1X1_PX303Fg006_5X3_4X0,0,63,4,2,6,3,"[[False, 5, 0], [False, 5, 0], [False, 5, 3], [False, 5, 3]]","[[500, 1296, 1000, 50], [500, 1296, 1000, 50], [500, 1296, 1000, 873], [500, 1296, 1000, 873]]",[]
PX303Fg006_4X3_0X2_1_PX303Fg006_4X3_1X1_5,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X1,0,29,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[250, 968, 1250, 50], [250, 968, 1250, 50]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_4X3_3,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X3,0,45,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 3], [False, 3, 3]]","[[0, 942, 750, 50], [0, 942, 750, 50], [0, 942, 750, 791], [0, 942, 750, 791]]",[]
PX303Fg006_5X3_2X0_5_PX303Fg006_5X3_3X2_3,PX303Fg006_5X3_2X0_PX303Fg006_5X3_3X2,0,39,2,1,0,0,"[[False, 3, 0], [False, 3, 0]]","[[1250, 957, 750, 50], [1250, 957, 750, 50]]",[]
PX303Fg006_5X3_3X0_4_PX303Fg006_5X3_4X0_4,PX303Fg006_5X3_3X0_PX303Fg006_5X3_4X0,0,99,4,2,6,3,"[[False, 4, 0], [False, 4, 0], [False, 4, 3], [False, 4, 3]]","[[1000, 1180, 1000, 50], [1000, 1180, 1000, 50], [1000, 1180, 1000, 873], [1000, 1180, 1000, 873]]",[]
PX303Fg006_6X4_3X3_3_PX303Fg006_6X4_5X0_3,PX303Fg006_6X4_3X3_PX303Fg006_6X4_5X0,0,27,2,0,2,1,"[[False, 3, 0], [False, 3, 2]]","[[750, 911, 750, 50], [750, 911, 750, 709]]",[]
PX303Fg006_5X4_2X3_0_PX303Fg006_5X4_3X0_1,PX303Fg006_5X4_2X3_PX303Fg006_5X4_3X0,0,27,2,2,2,1,"[[False, 0, 0], [False, 0, 0]]","[[0, 50, 250, 50], [0, 50, 250, 50]]",[]
PX303Fg006_5X3_1X1_1_PX303Fg006_5X3_2X1_0,PX303Fg006_5X3_1X1_PX303Fg006_5X3_2X1,1,127,10,9,18,9,"[[False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0]]","[[290, 1296, 40, 50], [290, 1296, 40, 50], [330, 1296, 80, 50], [330, 1296, 80, 50], [380, 1296, 130, 50], [380, 1296, 130, 50], [420, 1296, 170, 50], [420, 1296, 170, 50], [460, 1296, 210, 50], [460, 1296, 210, 50]]",[]
PX303Fg006_6X3_3X0_4_PX303Fg006_6X3_4X1_0,PX303Fg006_6X3_3X0_PX303Fg006_6X3_4X1,0,44,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[1000, 794, 0, 50], [1000, 794, 0, 50]]",[]
PX303Fg006_5X4_1X0_3_PX303Fg006_5X4_3X1_1,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X1,0,20,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[750, 50, 250, 50], [750, 50, 250, 50]]",[]
PX303Fg006_5X4_1X0_3_PX303Fg006_5X4_4X1_1,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X1,0,32,4,3,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 3], [False, 0, 3]]","[[750, 50, 250, 50], [750, 50, 250, 50], [750, 50, 250, 866], [750, 50, 250, 866]]",[]
PX303Fg006_6X4_1X0_0_PX303Fg006_6X4_2X2_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_2X2,0,34,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[0, 1026, 0, 50], [0, 1026, 0, 50]]",[]
PX303Fg006_5X3_3X1_4_PX303Fg006_5X3_4X0_2,PX303Fg006_5X3_3X1_PX303Fg006_5X3_4X0,0,53,3,1,4,2,"[[False, 6, 0], [False, 6, 0], [False, 6, 3]]","[[1000, 1531, 500, 50], [1000, 1531, 500, 50], [1000, 1531, 500, 873]]",[]
PX303Fg006_5X4_0X2_2_PX303Fg006_5X4_2X3_1,PX303Fg006_5X4_0X2_PX303Fg006_5X4_2X3,0,21,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[500, 50, 250, 50], [500, 50, 250, 50], [500, 583, 250, 50], [500, 583, 250, 50]]",[]
PX303Fg006_5X3_0X2_3_PX303Fg006_5X3_4X2_0,PX303Fg006_5X3_0X2_PX303Fg006_5X3_4X2,0,70,4,2,4,2,"[[False, 0, 0], [False, 2, 0], [False, 2, 0], [False, 2, 2]]","[[750, 50, 0, 50], [750, 656, 0, 50], [750, 656, 0, 50], [750, 656, 0, 586]]",[]
PX303Fg006_4X4_0X3_1_PX303Fg006_4X4_2X1_3,PX303Fg006_4X4_0X3_PX303Fg006_4X4_2X1,0,24,3,2,4,2,"[[False, 0, 0], [False, 4, 0], [False, 4, 0]]","[[250, 50, 750, 50], [250, 1030, 750, 50], [250, 1030, 750, 50]]",[]
PX303Fg006_4X3_2X2_4_PX303Fg006_4X3_3X2_3,PX303Fg006_4X3_2X2_PX303Fg006_4X3_3X2,0,182,4,2,6,3,"[[False, 4, 0], [False, 4, 0], [False, 4, 5], [False, 4, 5]]","[[1000, 1101, 750, 50], [1000, 1101, 750, 50], [1000, 1101, 750, 1440], [1000, 1101, 750, 1440]]",[]
PX303Fg006_6X3_1X2_0_PX303Fg006_6X3_4X2_4,PX303Fg006_6X3_1X2_PX303Fg006_6X3_4X2,0,29,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[0, 925, 1000, 50], [0, 925, 1000, 50]]",[]
PX303Fg006_5X4_2X3_2_PX303Fg006_5X4_3X2_3,PX303Fg006_5X4_2X3_PX303Fg006_5X4_3X2,0,4,1,0,0,0,"[[False, 4, 0]]","[[500, 1022, 750, 50]]",[]
PX303Fg006_6X4_1X0_3_PX303Fg006_6X4_3X2_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_3X2,0,31,1,0,0,0,"[[False, 4, 0]]","[[750, 1026, 0, 50]]",[]
PX303Fg006_6X3_3X2_1_PX303Fg006_6X3_5X0_2,PX303Fg006_6X3_3X2_PX303Fg006_6X3_5X0,0,41,2,2,2,1,"[[False, 1, 0], [False, 1, 0]]","[[250, 449, 500, 50], [250, 449, 500, 50]]",[]
PX303Fg006_6X3_4X2_0_PX303Fg006_6X3_5X1_4,PX303Fg006_6X3_4X2_PX303Fg006_6X3_5X1,0,42,2,1,2,1,"[[False, 0, 2], [False, 0, 2]]","[[0, 50, 1000, 636], [0, 50, 1000, 636]]",[]
PX303Fg006_6X3_1X1_2_PX303Fg006_6X3_3X2_2,PX303Fg006_6X3_1X1_PX303Fg006_6X3_3X2,0,2,1,0,0,0,"[[False, 2, 0]]","[[500, 617, 500, 50]]",[]
PX303Fg006_5X3_1X1_4_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_1X1_PX303Fg006_5X3_4X1,0,49,1,0,0,0,"[[False, 5, 2]]","[[1000, 1296, 250, 743]]",[]
PX303Fg006_6X3_3X0_4_PX303Fg006_6X3_5X0_1,PX303Fg006_6X3_3X0_PX303Fg006_6X3_5X0,0,70,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[1000, 794, 250, 50], [1000, 794, 250, 50]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_1X3_3,PX303Fg006_5X4_0X0_PX303Fg006_5X4_1X3,0,34,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[0, 942, 750, 50], [0, 942, 750, 50]]",[]
PX303Fg006_6X4_0X0_0_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_5X0,0,42,4,2,6,3,"[[False, 2, 0], [False, 2, 0], [False, 2, 2], [False, 2, 2]]","[[0, 654, 250, 50], [0, 654, 250, 50], [0, 654, 250, 709], [0, 654, 250, 709]]",[]
PX303Fg006_5X4_0X2_2_PX303Fg006_5X4_3X3_2,PX303Fg006_5X4_0X2_PX303Fg006_5X4_3X3,0,19,1,0,0,0,"[[False, 2, 0]]","[[500, 583, 500, 50]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_3X2_2,PX303Fg006_5X3_0X0_PX303Fg006_5X3_3X2,0,25,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 3, 0], [False, 3, 0]]","[[250, 50, 500, 50], [250, 50, 500, 50], [250, 868, 500, 50], [250, 868, 500, 50]]",[]
PX303Fg006_5X4_2X1_1_PX303Fg006_5X4_3X3_1,PX303Fg006_5X4_2X1_PX303Fg006_5X4_3X3,0,24,4,2,6,3,"[[False, 0, 0], [False, 4, 0], [False, 4, 4], [False, 4, 4]]","[[250, 50, 250, 50], [250, 1106, 250, 50], [250, 1106, 250, 1066], [250, 1106, 250, 1066]]",[]
PX303Fg006_5X3_0X2_2_PX303Fg006_5X3_3X0_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X0,0,83,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[500, 50, 250, 50], [500, 50, 250, 50], [500, 656, 250, 50], [500, 656, 250, 50]]",[]
PX303Fg006_5X4_0X1_3_PX303Fg006_5X4_1X0_2,PX303Fg006_5X4_0X1_PX303Fg006_5X4_1X0,0,21,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[750, 790, 500, 50], [750, 790, 500, 50]]",[]
PX303Fg006_4X4_0X0_3_PX303Fg006_4X4_1X3_2,PX303Fg006_4X4_0X0_PX303Fg006_4X4_1X3,0,36,2,1,2,1,"[[False, 4, 6], [False, 4, 6]]","[[750, 1210, 500, 1543], [750, 1210, 500, 1543]]",[]
PX303Fg006_6X4_2X1_3_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_2X1_PX303Fg006_6X4_5X2,0,22,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[750, 1099, 0, 50], [750, 1099, 0, 50]]",[]
PX303Fg006_6X3_0X0_2_PX303Fg006_6X3_5X0_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_5X0,0,80,5,3,4,2,"[[False, 0, 0], [False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 2]]","[[500, 50, 250, 50], [500, 50, 250, 50], [500, 904, 250, 50], [500, 904, 250, 50], [500, 904, 250, 708]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_2X2_2,PX303Fg006_6X3_0X2_PX303Fg006_6X3_2X2,0,53,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[250, 50, 500, 50], [250, 50, 500, 50], [250, 630, 500, 50], [250, 630, 500, 50]]",[]
PX303Fg006_6X4_1X0_2_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_5X0,0,60,4,2,6,3,"[[False, 4, 0], [False, 4, 0], [False, 4, 2], [False, 4, 2]]","[[500, 1026, 0, 50], [500, 1026, 0, 50], [500, 1026, 0, 709], [500, 1026, 0, 709]]",[]
PX303Fg006_5X4_0X0_3_PX303Fg006_5X4_4X3_1,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X3,0,45,6,4,6,3,"[[False, 0, 0], [False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 3], [False, 3, 3]]","[[750, 50, 250, 50], [750, 50, 250, 50], [750, 942, 250, 50], [750, 942, 250, 50], [750, 942, 250, 791], [750, 942, 250, 791]]",[]
PX303Fg006_4X3_0X0_3_PX303Fg006_4X3_1X1_5,PX303Fg006_4X3_0X0_PX303Fg006_4X3_1X1,0,25,1,0,0,0,"[[False, 4, 0]]","[[750, 1178, 1250, 50]]",[]
PX303Fg006_5X3_0X2_2_PX303Fg006_5X3_2X0_2,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X0,0,70,3,2,2,1,"[[False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[500, 50, 500, 50], [500, 656, 500, 50], [500, 656, 500, 50]]",[]
PX303Fg006_4X3_0X2_4_PX303Fg006_4X3_1X1_5,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X1,0,29,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[1000, 968, 1250, 50], [1000, 968, 1250, 50]]",[]
PX303Fg006_6X3_3X2_2_PX303Fg006_6X3_4X0_1,PX303Fg006_6X3_3X2_PX303Fg006_6X3_4X0,0,45,4,4,2,1,"[[False, 0, 0], [False, 0, 0], [False, 1, 0], [False, 1, 0]]","[[500, 50, 250, 50], [500, 50, 250, 50], [500, 449, 250, 50], [500, 449, 250, 50]]",[]
PX303Fg006_5X3_0X2_2_PX303Fg006_5X3_4X2_4,PX303Fg006_5X3_0X2_PX303Fg006_5X3_4X2,0,70,1,0,0,0,"[[False, 2, 2]]","[[500, 656, 1000, 586]]",[]
PX303Fg006_5X4_2X0_3_PX303Fg006_5X4_3X3_3,PX303Fg006_5X4_2X0_PX303Fg006_5X4_3X3,0,27,3,2,2,1,"[[False, 0, 0], [False, 4, 0], [False, 4, 0]]","[[750, 50, 750, 50], [750, 1143, 750, 50], [750, 1143, 750, 50]]",[]
PX303Fg006_4X3_2X0_3_PX303Fg006_4X3_3X0_1,PX303Fg006_4X3_2X0_PX303Fg006_4X3_3X0,1,204,15,13,28,14,"[[False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 5]]","[[750, 1068, 250, 50], [750, 1068, 250, 50], [750, 1068, 250, 1419], [790, 1068, 290, 50], [790, 1068, 290, 50], [830, 1068, 330, 50], [830, 1068, 330, 50], [870, 1068, 370, 50], [870, 1068, 370, 50], [880, 1068, 380, 50], [880, 1068, 380, 50], [920, 1068, 420, 50], [920, 1068, 420, 50], [960, 1068, 460, 50], [960, 1068, 460, 50]]",[]
PX303Fg006_5X3_1X2_4_PX303Fg006_5X3_4X0_3,PX303Fg006_5X3_1X2_PX303Fg006_5X3_4X0,0,68,4,2,6,3,"[[False, 4, 0], [False, 4, 0], [False, 4, 3], [False, 4, 3]]","[[1000, 1091, 750, 50], [1000, 1091, 750, 50], [1000, 1091, 750, 873], [1000, 1091, 750, 873]]",[]
PX303Fg006_5X3_0X2_3_PX303Fg006_5X3_3X0_4,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X0,0,83,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[750, 50, 1000, 50], [750, 50, 1000, 50], [750, 656, 1000, 50], [750, 656, 1000, 50]]",[]
PX303Fg006_5X4_0X3_1_PX303Fg006_5X4_3X0_1,PX303Fg006_5X4_0X3_PX303Fg006_5X4_3X0,0,32,4,4,6,3,"[[False, 0, 0], [False, 0, 0], [False, 1, 0], [False, 1, 0]]","[[250, 50, 250, 50], [250, 50, 250, 50], [250, 405, 250, 50], [250, 405, 250, 50]]",[]
PX303Fg006_5X3_0X0_4_PX303Fg006_5X3_3X0_3,PX303Fg006_5X3_0X0_PX303Fg006_5X3_3X0,0,49,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[1000, 50, 750, 50], [1000, 50, 750, 50]]",[]
PX303Fg006_6X3_1X2_4_PX303Fg006_6X3_2X2_4,PX303Fg006_6X3_1X2_PX303Fg006_6X3_2X2,1,120,3,1,4,2,"[[False, 3, 0], [False, 3, 0], [False, 3, 5]]","[[1000, 925, 1000, 50], [1000, 925, 1000, 50], [1000, 925, 1000, 1337]]",[]
