fragmanetAndSide,fragment,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_1X1_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_1X1,16,1,1,0,0,"[[False, 1, 0]]","[[250, 440, 250, 50]]",[]
PX303Fg006_5X4_1X1_2_PX303Fg006_5X4_3X3_2,PX303Fg006_5X4_1X1_PX303Fg006_5X4_3X3,8,1,0,0,0,"[[False, 2, 0]]","[[500, 696, 500, 50]]",[]
PX303Fg006_6X3_0X0_2_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_3X0,16,1,1,0,0,"[[False, 0, 0]]","[[500, 50, 0, 50]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_4X1_1,PX303Fg006_6X4_1X0_PX303Fg006_6X4_4X1,6,1,0,0,0,"[[False, 4, 0]]","[[250, 1093, 250, 50]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_5X3_3,PX303Fg006_6X4_2X1_PX303Fg006_6X4_5X3,10,1,0,0,0,"[[False, 2, 2]]","[[250, 555, 750, 517]]",[]
PX303Fg006_5X4_0X1_3_PX303Fg006_5X4_1X1_1,PX303Fg006_5X4_0X1_PX303Fg006_5X4_1X1,19,1,0,0,0,"[[False, 5, 0]]","[[750, 1283, 250, 50]]",[]
PX303Fg006_6X4_3X2_1_PX303Fg006_6X4_5X2_3,PX303Fg006_6X4_3X2_PX303Fg006_6X4_5X2,25,1,0,0,0,"[[False, 4, 0]]","[[250, 1165, 750, 50]]",[]
PX303Fg006_5X4_0X2_3_PX303Fg006_5X4_3X0_3,PX303Fg006_5X4_0X2_PX303Fg006_5X4_3X0,7,1,0,0,0,"[[False, 5, 0]]","[[750, 1377, 750, 50]]",[]
PX303Fg006_6X4_4X0_0_PX303Fg006_6X4_5X3_0,PX303Fg006_6X4_4X0_PX303Fg006_6X4_5X3,23,2,1,0,0,"[[False, 2, 0], [False, 2, 0]]","[[120, 668, 120, 50], [130, 668, 130, 50]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_5X2_1,PX303Fg006_6X4_0X2_PX303Fg006_6X4_5X2,7,1,0,0,0,"[[False, 1, 2]]","[[750, 410, 250, 626]]",[]
PX303Fg006_4X3_1X0_2_PX303Fg006_4X3_3X2_2,PX303Fg006_4X3_1X0_PX303Fg006_4X3_3X2,28,1,0,0,0,"[[False, 5, 5]]","[[500, 1319, 500, 1446]]",[]
PX303Fg006_6X4_2X1_2_PX303Fg006_6X4_3X1_3,PX303Fg006_6X4_2X1_PX303Fg006_6X4_3X1,15,1,0,0,0,"[[False, 2, 0]]","[[500, 555, 750, 50]]",[]
PX303Fg006_6X4_0X3_3_PX303Fg006_6X4_5X1_3,PX303Fg006_6X4_0X3_PX303Fg006_6X4_5X1,23,1,0,0,0,"[[False, 0, 2]]","[[750, 184, 750, 601]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_4X2_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_4X2,8,1,0,0,0,"[[False, 4, 0]]","[[250, 1093, 0, 50]]",[]
PX303Fg006_5X3_0X0_3_PX303Fg006_5X3_1X0_2,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X0,55,4,3,0,0,"[[False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[880, 936, 630, 50], [870, 936, 620, 50], [750, 936, 500, 50], [750, 50, 500, 50]]",[]
PX303Fg006_6X4_3X0_3_PX303Fg006_6X4_4X0_0,PX303Fg006_6X4_3X0_PX303Fg006_6X4_4X0,37,1,0,0,0,"[[False, 2, 0]]","[[750, 749, 0, 50]]",[]
PX303Fg006_4X3_0X1_1_PX303Fg006_4X3_1X0_2,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X0,53,3,2,0,0,"[[False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[380, 978, 630, 50], [250, 978, 500, 50], [370, 978, 620, 50]]",[]
PX303Fg006_6X4_1X3_3_PX303Fg006_6X4_4X1_1,PX303Fg006_6X4_1X3_PX303Fg006_6X4_4X1,15,1,0,0,0,"[[False, 6, 0]]","[[750, 1512, 250, 50]]",[]
PX303Fg006_6X4_4X2_2_PX303Fg006_6X4_5X1_2,PX303Fg006_6X4_4X2_PX303Fg006_6X4_5X1,28,1,0,0,0,"[[False, 2, 2]]","[[500, 703, 500, 601]]",[]
PX303Fg006_5X4_0X0_2_PX303Fg006_5X4_2X0_2,PX303Fg006_5X4_0X0_PX303Fg006_5X4_2X0,23,2,1,0,0,"[[False, 0, 0], [False, 4, 0]]","[[500, 1089, 500, 50], [500, 50, 500, 50]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_1X1_2,PX303Fg006_4X4_0X0_PX303Fg006_4X4_1X1,25,3,2,0,0,"[[False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[0, 1105, 500, 50], [130, 1105, 630, 50], [120, 1105, 620, 50]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_4X1_2,PX303Fg006_6X4_0X2_PX303Fg006_6X4_4X1,8,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[750, 410, 500, 50], [750, 50, 500, 50]]",[]
PX303Fg006_6X4_1X3_2_PX303Fg006_6X4_2X2_2,PX303Fg006_6X4_1X3_PX303Fg006_6X4_2X2,24,3,2,0,0,"[[False, 6, 0], [False, 6, 0], [False, 6, 0]]","[[630, 1512, 630, 50], [500, 1512, 500, 50], [620, 1512, 620, 50]]",[]
PX303Fg006_5X3_1X1_3_PX303Fg006_5X3_4X2_2,PX303Fg006_5X3_1X1_PX303Fg006_5X3_4X2,13,2,0,0,0,"[[False, 4, 0], [False, 4, 2]]","[[750, 1023, 500, 50], [750, 1023, 500, 690]]",[]
PX303Fg006_4X3_0X1_3_PX303Fg006_4X3_1X2_3,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X2,49,1,0,0,0,"[[False, 3, 0]]","[[750, 978, 750, 50]]",[]
PX303Fg006_5X4_0X0_1_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X0,24,2,0,0,0,"[[False, 4, 0], [False, 4, 3]]","[[250, 1089, 0, 831], [250, 1089, 0, 50]]",[]
PX303Fg006_6X3_1X0_0_PX303Fg006_6X3_3X2_2,PX303Fg006_6X3_1X0_PX303Fg006_6X3_3X2,25,1,0,0,0,"[[False, 3, 0]]","[[0, 919, 500, 50]]",[]
PX303Fg006_6X3_1X2_2_PX303Fg006_6X3_2X2_4,PX303Fg006_6X3_1X2_PX303Fg006_6X3_2X2,4,1,0,0,0,"[[False, 2, 0]]","[[500, 641, 1000, 50]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_5X1_4,PX303Fg006_6X3_0X2_PX303Fg006_6X3_5X1,10,1,0,0,0,"[[False, 2, 2]]","[[250, 650, 1000, 646]]",[]
PX303Fg006_6X4_3X0_2_PX303Fg006_6X4_5X2_1,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X2,22,2,0,0,0,"[[False, 2, 0], [False, 2, 2]]","[[500, 749, 250, 626], [500, 749, 250, 50]]",[]
PX303Fg006_5X4_0X3_2_PX303Fg006_5X4_3X3_1,PX303Fg006_5X4_0X3_PX303Fg006_5X4_3X3,19,2,1,0,0,"[[False, 0, 0], [False, 5, 0]]","[[500, 50, 250, 50], [500, 1439, 250, 50]]",[]
PX303Fg006_6X3_0X0_3_PX303Fg006_6X3_1X2_2,PX303Fg006_6X3_0X0_PX303Fg006_6X3_1X2,22,1,1,0,0,"[[False, 0, 0]]","[[750, 50, 500, 50]]",[]
PX303Fg006_6X4_4X0_1_PX303Fg006_6X4_5X3_3,PX303Fg006_6X4_4X0_PX303Fg006_6X4_5X3,23,1,0,0,0,"[[False, 2, 2]]","[[250, 668, 750, 517]]",[]
PX303Fg006_6X4_0X1_3_PX303Fg006_6X4_1X0_2,PX303Fg006_6X4_0X1_PX303Fg006_6X4_1X0,13,1,0,0,0,"[[False, 1, 4]]","[[750, 440, 500, 1093]]",[]
PX303Fg006_6X4_4X1_0_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_4X1_PX303Fg006_6X4_5X0,43,4,2,0,0,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 2]]","[[0, 855, 250, 730], [0, 855, 250, 50], [130, 855, 380, 50], [120, 855, 370, 50]]",[]
PX303Fg006_6X4_0X0_3_PX303Fg006_6X4_4X0_2,PX303Fg006_6X4_0X0_PX303Fg006_6X4_4X0,27,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[750, 655, 500, 50], [750, 50, 500, 50]]",[]
PX303Fg006_6X4_1X3_3_PX303Fg006_6X4_5X2_3,PX303Fg006_6X4_1X3_PX303Fg006_6X4_5X2,12,1,0,0,0,"[[False, 6, 0]]","[[750, 1512, 750, 50]]",[]
PX303Fg006_5X3_1X0_1_PX303Fg006_5X3_2X2_4,PX303Fg006_5X3_1X0_PX303Fg006_5X3_2X2,23,1,0,0,0,"[[False, 3, 0]]","[[250, 920, 1000, 50]]",[]
PX303Fg006_6X4_3X0_2_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X0,31,2,0,0,0,"[[False, 2, 0], [False, 2, 2]]","[[500, 749, 250, 50], [500, 749, 250, 730]]",[]
PX303Fg006_6X3_0X0_2_PX303Fg006_6X3_3X2_2,PX303Fg006_6X3_0X0_PX303Fg006_6X3_3X2,26,1,1,0,0,"[[False, 0, 0]]","[[500, 50, 500, 50]]",[]
PX303Fg006_5X4_1X2_2_PX303Fg006_5X4_4X1_2,PX303Fg006_5X4_1X2_PX303Fg006_5X4_4X1,30,2,1,0,0,"[[False, 1, 0], [False, 1, 3]]","[[500, 495, 500, 50], [500, 495, 500, 925]]",[]
PX303Fg006_5X4_0X1_2_PX303Fg006_5X4_1X1_2,PX303Fg006_5X4_0X1_PX303Fg006_5X4_1X1,19,3,2,0,0,"[[False, 5, 0], [False, 5, 0], [False, 5, 0]]","[[620, 1283, 620, 50], [500, 1283, 500, 50], [630, 1283, 630, 50]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_4X0_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_4X0,27,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[250, 50, 0, 50], [250, 655, 0, 50]]",[]
PX303Fg006_5X4_0X3_2_PX303Fg006_5X4_2X0_2,PX303Fg006_5X4_0X3_PX303Fg006_5X4_2X0,21,2,1,0,0,"[[False, 0, 0], [False, 5, 0]]","[[500, 1439, 500, 50], [500, 50, 500, 50]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_4X2_0,PX303Fg006_6X4_0X2_PX303Fg006_6X4_4X2,7,1,1,0,0,"[[False, 1, 0]]","[[750, 410, 0, 50]]",[]
PX303Fg006_6X4_3X1_1_PX303Fg006_6X4_5X1_3,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X1,21,1,0,0,0,"[[False, 4, 2]]","[[250, 1040, 750, 601]]",[]
PX303Fg006_6X3_1X0_0_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X2,23,2,1,0,0,"[[False, 3, 0], [False, 3, 0]]","[[0, 919, 250, 205], [0, 919, 250, 50]]",[]
PX303Fg006_4X3_2X2_2_PX303Fg006_4X3_3X0_2,PX303Fg006_4X3_2X2_PX303Fg006_4X3_3X0,39,2,0,0,0,"[[False, 5, 0], [False, 5, 4]]","[[500, 1268, 500, 50], [500, 1268, 500, 1237]]",[]
PX303Fg006_6X4_2X0_2_PX303Fg006_6X4_5X3_1,PX303Fg006_6X4_2X0_PX303Fg006_6X4_5X3,2,1,0,0,0,"[[False, 3, 0]]","[[500, 894, 250, 50]]",[]
PX303Fg006_6X4_2X3_2_PX303Fg006_6X4_5X0_2,PX303Fg006_6X4_2X3_PX303Fg006_6X4_5X0,13,2,1,0,0,"[[False, 1, 0], [False, 1, 2]]","[[500, 425, 500, 50], [500, 425, 500, 730]]",[]
PX303Fg006_4X4_2X0_2_PX303Fg006_4X4_3X2_1,PX303Fg006_4X4_2X0_PX303Fg006_4X4_3X2,33,4,2,0,0,"[[False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 4]]","[[500, 1431, 250, 50], [500, 1431, 250, 1101], [620, 1431, 370, 50], [630, 1431, 380, 50]]",[]
PX303Fg006_6X4_2X2_3_PX303Fg006_6X4_3X2_3,PX303Fg006_6X4_2X2_PX303Fg006_6X4_3X2,5,1,1,0,0,"[[False, 1, 0]]","[[750, 415, 750, 50]]",[]
PX303Fg006_5X4_0X3_0_PX303Fg006_5X4_1X1_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_1X1,37,2,1,0,0,"[[False, 5, 0], [False, 5, 0]]","[[120, 1439, 120, 50], [130, 1439, 130, 50]]",[]
PX303Fg006_4X3_0X2_3_PX303Fg006_4X3_2X2_3,PX303Fg006_4X3_0X2_PX303Fg006_4X3_2X2,11,1,0,0,0,"[[False, 4, 0]]","[[750, 1096, 750, 50]]",[]
PX303Fg006_5X4_2X2_0_PX303Fg006_5X4_4X2_1,PX303Fg006_5X4_2X2_PX303Fg006_5X4_4X2,22,2,0,0,0,"[[False, 4, 0], [False, 4, 4]]","[[0, 1169, 250, 1023], [0, 1169, 250, 50]]",[]
PX303Fg006_6X4_3X0_0_PX303Fg006_6X4_4X3_1,PX303Fg006_6X4_3X0_PX303Fg006_6X4_4X3,37,3,2,0,0,"[[False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[0, 749, 250, 50], [120, 749, 370, 50], [130, 749, 380, 50]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_4X1_2,PX303Fg006_5X4_1X3_PX303Fg006_5X4_4X1,20,2,0,0,0,"[[False, 2, 0], [False, 2, 3]]","[[250, 530, 500, 50], [250, 530, 500, 925]]",[]
PX303Fg006_5X3_0X2_4_PX303Fg006_5X3_3X1_2,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X1,3,1,0,0,0,"[[False, 5, 0]]","[[1000, 1334, 500, 50]]",[]
PX303Fg006_6X4_0X3_2_PX303Fg006_6X4_3X1_3,PX303Fg006_6X4_0X3_PX303Fg006_6X4_3X1,10,1,1,0,0,"[[False, 0, 0]]","[[500, 184, 750, 50]]",[]
PX303Fg006_4X4_2X3_0_PX303Fg006_4X4_3X1_1,PX303Fg006_4X4_2X3_PX303Fg006_4X4_3X1,31,2,0,0,0,"[[False, 2, 0], [False, 2, 3]]","[[0, 644, 250, 50], [0, 644, 250, 975]]",[]
PX303Fg006_5X4_1X1_2_PX303Fg006_5X4_3X1_0,PX303Fg006_5X4_1X1_PX303Fg006_5X4_3X1,6,1,0,0,0,"[[False, 2, 0]]","[[500, 696, 0, 50]]",[]
PX303Fg006_6X4_1X3_1_PX303Fg006_6X4_3X2_2,PX303Fg006_6X4_1X3_PX303Fg006_6X4_3X2,5,2,0,0,0,"[[False, 6, 0], [False, 6, 4]]","[[250, 1512, 500, 50], [250, 1512, 500, 1165]]",[]
PX303Fg006_5X3_2X2_1_PX303Fg006_5X3_4X2_2,PX303Fg006_5X3_2X2_PX303Fg006_5X3_4X2,18,2,0,0,0,"[[False, 2, 0], [False, 2, 2]]","[[250, 718, 500, 50], [250, 718, 500, 690]]",[]
PX303Fg006_5X4_0X0_3_PX303Fg006_5X4_1X1_2,PX303Fg006_5X4_0X0_PX303Fg006_5X4_1X1,38,2,1,0,0,"[[False, 0, 0], [False, 4, 0]]","[[750, 50, 500, 50], [750, 1089, 500, 50]]",[]
PX303Fg006_6X3_2X1_1_PX303Fg006_6X3_3X2_3,PX303Fg006_6X3_2X1_PX303Fg006_6X3_3X2,27,2,1,0,0,"[[False, 5, 0], [False, 5, 0]]","[[250, 1343, 750, 50], [250, 1343, 750, 248]]",[]
PX303Fg006_6X3_4X1_4_PX303Fg006_6X3_5X1_4,PX303Fg006_6X3_4X1_PX303Fg006_6X3_5X1,5,1,0,0,0,"[[False, 6, 2]]","[[1000, 1616, 1000, 646]]",[]
PX303Fg006_5X3_0X0_2_PX303Fg006_5X3_3X0_3,PX303Fg006_5X3_0X0_PX303Fg006_5X3_3X0,2,1,0,0,0,"[[False, 3, 5]]","[[500, 936, 750, 1307]]",[]
PX303Fg006_5X4_0X0_1_PX303Fg006_5X4_3X2_3,PX303Fg006_5X4_0X0_PX303Fg006_5X4_3X2,21,2,1,0,0,"[[False, 0, 0], [False, 4, 0]]","[[250, 1089, 750, 50], [250, 50, 750, 50]]",[]
PX303Fg006_6X4_3X2_0_PX303Fg006_6X4_4X1_2,PX303Fg006_6X4_3X2_PX303Fg006_6X4_4X1,38,4,2,0,0,"[[False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 3]]","[[130, 1165, 630, 50], [0, 1165, 500, 855], [120, 1165, 620, 50], [0, 1165, 500, 50]]",[]
PX303Fg006_5X4_1X1_1_PX303Fg006_5X4_2X3_3,PX303Fg006_5X4_1X1_PX303Fg006_5X4_2X3,9,1,0,0,0,"[[False, 2, 0]]","[[250, 696, 750, 50]]",[]
PX303Fg006_5X4_0X1_3_PX303Fg006_5X4_2X0_3,PX303Fg006_5X4_0X1_PX303Fg006_5X4_2X0,11,1,0,0,0,"[[False, 5, 0]]","[[750, 1283, 750, 50]]",[]
PX303Fg006_5X4_2X0_3_PX303Fg006_5X4_3X1_1,PX303Fg006_5X4_2X0_PX303Fg006_5X4_3X1,36,1,0,0,0,"[[False, 3, 0]]","[[750, 928, 250, 50]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_5X0_3,PX303Fg006_6X4_0X2_PX303Fg006_6X4_5X0,13,2,1,0,0,"[[False, 1, 0], [False, 1, 2]]","[[750, 410, 750, 50], [750, 410, 750, 730]]",[]
PX303Fg006_5X3_0X1_0_PX303Fg006_5X3_4X0_3,PX303Fg006_5X3_0X1_PX303Fg006_5X3_4X0,22,1,0,0,0,"[[False, 4, 3]]","[[0, 1049, 750, 939]]",[]
PX303Fg006_5X4_0X3_1_PX303Fg006_5X4_3X0_2,PX303Fg006_5X4_0X3_PX303Fg006_5X4_3X0,17,1,0,0,0,"[[False, 5, 0]]","[[250, 1439, 500, 50]]",[]
PX303Fg006_5X3_2X0_4_PX303Fg006_5X3_3X1_2,PX303Fg006_5X3_2X0_PX303Fg006_5X3_3X1,5,1,0,0,0,"[[False, 3, 0]]","[[1000, 953, 500, 50]]",[]
PX303Fg006_5X3_3X0_4_PX303Fg006_5X3_4X1_3,PX303Fg006_5X3_3X0_PX303Fg006_5X3_4X1,45,2,0,0,0,"[[False, 5, 0], [False, 5, 3]]","[[1000, 1307, 750, 50], [1000, 1307, 750, 957]]",[]
PX303Fg006_5X3_0X2_4_PX303Fg006_5X3_2X1_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X1,13,1,0,0,0,"[[False, 5, 0]]","[[1000, 1334, 250, 50]]",[]
PX303Fg006_5X4_2X0_0_PX303Fg006_5X4_3X3_2,PX303Fg006_5X4_2X0_PX303Fg006_5X4_3X3,38,4,3,0,0,"[[False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[0, 50, 500, 50], [130, 928, 630, 50], [0, 928, 500, 50], [120, 928, 620, 50]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_5X2_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_5X2,23,2,1,0,0,"[[False, 1, 0], [False, 1, 2]]","[[250, 440, 250, 50], [250, 440, 250, 626]]",[]
PX303Fg006_4X4_0X0_3_PX303Fg006_4X4_3X2_1,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X2,24,1,1,0,0,"[[False, 0, 0]]","[[750, 50, 250, 50]]",[]
PX303Fg006_4X3_0X1_2_PX303Fg006_4X3_2X0_1,PX303Fg006_4X3_0X1_PX303Fg006_4X3_2X0,25,1,0,0,0,"[[False, 3, 0]]","[[500, 978, 250, 50]]",[]
PX303Fg006_4X4_0X0_1_PX303Fg006_4X4_3X1_1,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X1,34,3,1,0,0,"[[False, 0, 0], [False, 4, 0], [False, 4, 3]]","[[250, 50, 250, 50], [250, 1105, 250, 50], [250, 1105, 250, 975]]",[]
PX303Fg006_4X3_0X0_0_PX303Fg006_4X3_3X0_1,PX303Fg006_4X3_0X0_PX303Fg006_4X3_3X0,45,1,0,0,0,"[[False, 4, 0]]","[[0, 1211, 250, 50]]",[]
PX303Fg006_6X4_2X3_1_PX303Fg006_6X4_3X2_2,PX303Fg006_6X4_2X3_PX303Fg006_6X4_3X2,6,3,3,0,0,"[[False, 1, 0], [False, 1, 0], [False, 1, 0]]","[[370, 425, 620, 50], [380, 425, 630, 50], [250, 425, 500, 50]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_3X0_2,PX303Fg006_6X4_2X1_PX303Fg006_6X4_3X0,18,1,0,0,0,"[[False, 2, 0]]","[[250, 555, 500, 50]]",[]
PX303Fg006_6X4_3X1_1_PX303Fg006_6X4_4X1_0,PX303Fg006_6X4_3X1_PX303Fg006_6X4_4X1,33,3,2,0,0,"[[False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[380, 1040, 130, 50], [370, 1040, 120, 50], [250, 1040, 0, 50]]",[]
PX303Fg006_6X4_2X0_2_PX303Fg006_6X4_3X0_0,PX303Fg006_6X4_2X0_PX303Fg006_6X4_3X0,11,2,1,0,0,"[[False, 3, 0], [False, 3, 0]]","[[620, 894, 120, 50], [630, 894, 130, 50]]",[]
PX303Fg006_6X4_3X2_2_PX303Fg006_6X4_4X3_1,PX303Fg006_6X4_3X2_PX303Fg006_6X4_4X3,40,3,2,0,0,"[[False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[620, 1165, 370, 50], [630, 1165, 380, 50], [500, 1165, 250, 50]]",[]
PX303Fg006_6X4_1X1_3_PX303Fg006_6X4_2X3_3,PX303Fg006_6X4_1X1_PX303Fg006_6X4_2X3,15,1,0,0,0,"[[False, 5, 0]]","[[750, 1347, 750, 50]]",[]
PX303Fg006_6X4_4X0_3_PX303Fg006_6X4_5X3_0,PX303Fg006_6X4_4X0_PX303Fg006_6X4_5X3,23,1,0,0,0,"[[False, 2, 2]]","[[750, 668, 0, 517]]",[]
PX303Fg006_6X4_1X3_0_PX303Fg006_6X4_5X2_3,PX303Fg006_6X4_1X3_PX303Fg006_6X4_5X2,12,1,0,0,0,"[[False, 6, 0]]","[[0, 1512, 750, 50]]",[]
PX303Fg006_6X3_0X1_2_PX303Fg006_6X3_5X2_4,PX303Fg006_6X3_0X1_PX303Fg006_6X3_5X2,8,1,0,0,0,"[[False, 2, 0]]","[[500, 626, 1000, 205]]",[]
PX303Fg006_4X3_0X1_1_PX303Fg006_4X3_3X2_0,PX303Fg006_4X3_0X1_PX303Fg006_4X3_3X2,11,1,0,0,0,"[[False, 3, 5]]","[[250, 978, 0, 1446]]",[]
PX303Fg006_6X4_3X2_2_PX303Fg006_6X4_5X1_1,PX303Fg006_6X4_3X2_PX303Fg006_6X4_5X1,30,3,1,0,0,"[[False, 0, 0], [False, 4, 0], [False, 4, 2]]","[[500, 1165, 250, 50], [500, 1165, 250, 601], [500, 50, 250, 50]]",[]
PX303Fg006_4X3_1X1_1_PX303Fg006_4X3_3X1_2,PX303Fg006_4X3_1X1_PX303Fg006_4X3_3X1,21,3,1,0,0,"[[False, 0, 0], [False, 6, 0], [False, 6, 4]]","[[250, 1671, 500, 50], [250, 1671, 500, 1146], [250, 50, 500, 50]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_4X1_2,PX303Fg006_5X3_0X2_PX303Fg006_5X3_4X1,18,1,0,0,0,"[[False, 5, 0]]","[[250, 1334, 500, 50]]",[]
PX303Fg006_5X4_2X2_0_PX303Fg006_5X4_4X0_3,PX303Fg006_5X4_2X2_PX303Fg006_5X4_4X0,21,2,0,0,0,"[[False, 4, 0], [False, 4, 3]]","[[0, 1169, 750, 50], [0, 1169, 750, 831]]",[]
PX303Fg006_5X3_0X2_2_PX303Fg006_5X3_3X2_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X2,15,1,0,0,0,"[[False, 5, 0]]","[[500, 1334, 250, 50]]",[]
PX303Fg006_5X3_0X2_2_PX303Fg006_5X3_1X0_2,PX303Fg006_5X3_0X2_PX303Fg006_5X3_1X0,21,1,0,0,0,"[[False, 5, 0]]","[[500, 1334, 500, 50]]",[]
PX303Fg006_6X4_3X3_0_PX303Fg006_6X4_4X3_2,PX303Fg006_6X4_3X3_PX303Fg006_6X4_4X3,4,1,0,0,0,"[[False, 4, 0]]","[[0, 1180, 500, 50]]",[]
PX303Fg006_5X3_1X1_3_PX303Fg006_5X3_4X1_2,PX303Fg006_5X3_1X1_PX303Fg006_5X3_4X1,12,2,0,0,0,"[[False, 4, 0], [False, 4, 3]]","[[750, 1023, 500, 957], [750, 1023, 500, 50]]",[]
PX303Fg006_5X4_3X3_1_PX303Fg006_5X4_4X2_2,PX303Fg006_5X4_3X3_PX303Fg006_5X4_4X2,22,1,1,0,0,"[[False, 1, 0]]","[[250, 467, 500, 50]]",[]
PX303Fg006_5X4_0X3_2_PX303Fg006_5X4_1X2_2,PX303Fg006_5X4_0X3_PX303Fg006_5X4_1X2,20,4,3,0,0,"[[False, 0, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0]]","[[500, 1439, 500, 50], [630, 1439, 630, 50], [620, 1439, 620, 50], [500, 50, 500, 50]]",[]
PX303Fg006_5X4_3X0_2_PX303Fg006_5X4_4X1_2,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X1,16,2,0,0,0,"[[False, 4, 0], [False, 4, 3]]","[[500, 1159, 500, 50], [500, 1159, 500, 925]]",[]
PX303Fg006_5X3_0X1_0_PX303Fg006_5X3_4X1_0,PX303Fg006_5X3_0X1_PX303Fg006_5X3_4X1,23,2,0,0,0,"[[False, 4, 0], [False, 4, 3]]","[[0, 1049, 0, 957], [0, 1049, 0, 50]]",[]
PX303Fg006_5X3_0X2_3_PX303Fg006_5X3_1X2_2,PX303Fg006_5X3_0X2_PX303Fg006_5X3_1X2,38,1,1,0,0,"[[False, 0, 0]]","[[750, 50, 500, 50]]",[]
PX303Fg006_6X4_2X2_3_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_2X2_PX303Fg006_6X4_5X0,10,1,1,0,0,"[[False, 1, 0]]","[[750, 415, 0, 50]]",[]
PX303Fg006_4X3_0X0_0_PX303Fg006_4X3_3X0_3,PX303Fg006_4X3_0X0_PX303Fg006_4X3_3X0,45,2,0,0,0,"[[False, 4, 0], [False, 4, 4]]","[[0, 1211, 750, 1237], [0, 1211, 750, 50]]",[]
PX303Fg006_6X4_4X1_1_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_4X1_PX303Fg006_6X4_5X2,36,4,2,0,0,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 2]]","[[370, 855, 120, 50], [250, 855, 0, 626], [380, 855, 130, 50], [250, 855, 0, 50]]",[]
PX303Fg006_5X3_1X1_3_PX303Fg006_5X3_4X2_3,PX303Fg006_5X3_1X1_PX303Fg006_5X3_4X2,13,2,0,0,0,"[[False, 4, 0], [False, 4, 2]]","[[750, 1023, 750, 690], [750, 1023, 750, 50]]",[]
