P590Fg016_0_P598Fg015_1,P590Fg016_P598Fg015,7,1,0,"[[True, 1, 3]]"
P590Fg016_1_P598Fg015_0,P590Fg016_P598Fg015,7,0,0,"[[True, 2, 2]]"
P590Fg016_1_P598Fg016_1,P590Fg016_P598Fg016,1,0,0,"[[False, 2, 0]]"
P590Fg016_1_P598Fg017_1,P590Fg016_P598Fg017,3,0,0,"[[False, 2, 0]]"
P590Fg016_0_P598Fg017_1,P590Fg016_P598Fg017,3,0,0,"[[True, 2, 0]]"
P590Fg016_1_P598Fg017_0,P590Fg016_P598Fg017,3,0,0,"[[True, 2, 1]]"
P590Fg016_0_P598Fg018_0,P590Fg016_P598Fg018,3,0,0,"[[False, 2, 0]]"
P590Fg016_0_P598Fg018_1,P590Fg016_P598Fg018,3,0,0,"[[True, 2, 0]]"
P590Fg016_1_P598Fg018_1,P590Fg016_P598Fg018,3,1,0,"[[False, 1, 0]]"
P590Fg016_0_P598Fg019_1,P590Fg016_P598Fg019,8,2,0,"[[True, 1, 3], [True, 2, 0]]"
P590Fg016_0_P598Fg019_0,P590Fg016_P598Fg019,8,1,0,"[[False, 1, 2], [False, 2, 1]]"
P590Fg016_1_P598Fg019_0,P590Fg016_P598Fg019,8,1,0,"[[True, 1, 1]]"
P590Fg016_1_P598Fg020_0,P590Fg016_P598Fg020,4,3,0,"[[True, 1, 0], [True, 2, 0], [True, 2, 2]]"
P590Fg016_0_P598Fg020_0,P590Fg016_P598Fg020,4,0,0,"[[False, 2, 1]]"
P590Fg016_0_P598Fg021_0,P590Fg016_P598Fg021,3,1,0,"[[False, 1, 0]]"
P590Fg016_1_P598Fg021_1,P590Fg016_P598Fg021,3,2,0,"[[False, 1, 1], [False, 2, 0]]"
P590Fg016_1_P598Fg022_0,P590Fg016_P598Fg022,3,1,0,"[[True, 1, 0]]"
P590Fg016_1_P598Fg022_1,P590Fg016_P598Fg022,3,1,0,"[[False, 1, 0]]"
P590Fg016_0_P598Fg022_0,P590Fg016_P598Fg022,3,0,0,"[[False, 2, 0]]"
P590Fg016_1_P598Fg023_0,P590Fg016_P598Fg023,1,0,0,"[[True, 2, 0]]"
P590Fg016_1_P598Fg024_0,P590Fg016_P598Fg024,1,1,0,"[[True, 1, 1]]"
P590Fg016_0_P598Fg025_0,P590Fg016_P598Fg025,1,0,0,"[[False, 2, 0]]"
P590Fg016_1_P598Fg026_0,P590Fg016_P598Fg026,1,0,0,"[[True, 2, 0]]"
P590Fg016_0_P598Fg027_1,P590Fg016_P598Fg027,3,0,0,"[[True, 2, 0]]"
P590Fg016_1_P598Fg027_1,P590Fg016_P598Fg027,3,0,0,"[[False, 2, 0]]"
P590Fg016_0_P598Fg027_0,P590Fg016_P598Fg027,3,0,0,"[[False, 2, 0]]"
P590Fg016_0_P598Fg028_0,P590Fg016_P598Fg028,2,1,0,"[[False, 1, 1]]"
P590Fg016_1_P598Fg028_0,P590Fg016_P598Fg028,2,0,0,"[[True, 2, 0]]"
P590Fg016_0_P598Fg030_1,P590Fg016_P598Fg030,3,0,0,"[[True, 2, 0]]"
P590Fg016_1_P598Fg032_0,P590Fg016_P598Fg032,4,0,0,"[[True, 2, 1]]"
P590Fg016_1_P598Fg032_1,P590Fg016_P598Fg032,4,1,0,"[[False, 1, 0]]"
P590Fg016_0_P598Fg033_1,P590Fg016_P598Fg033,3,0,0,"[[True, 2, 0]]"
P590Fg016_1_P598Fg033_1,P590Fg016_P598Fg033,3,0,0,"[[False, 2, 0]]"
P590Fg016_0_P598Fg033_0,P590Fg016_P598Fg033,3,1,0,"[[False, 1, 1]]"
P590Fg016_0_P598Fg034_0,P590Fg016_P598Fg034,2,1,0,"[[False, 1, 0]]"
P590Fg016_0_P598Fg034_1,P590Fg016_P598Fg034,2,1,0,"[[True, 1, 0]]"
P590Fg016_1_P598Fg035_0,P590Fg016_P598Fg035,5,1,0,"[[True, 1, 1]]"
P590Fg016_0_P598Fg035_0,P590Fg016_P598Fg035,5,1,0,"[[False, 1, 1]]"
P590Fg016_1_P598Fg036_0,P590Fg016_P598Fg036,7,0,0,"[[True, 2, 1]]"
P590Fg018_1_P590Fg023_0,P590Fg018_P590Fg023,3,1,0,"[[True, 1, 0]]"
P590Fg018_1_P590Fg024_1,P590Fg018_P590Fg024,1,1,0,"[[False, 1, 1]]"
P590Fg018_1_P590Fg026_0,P590Fg018_P590Fg026,3,1,0,"[[True, 0, 0]]"
P590Fg018_1_P590Fg026_1,P590Fg018_P590Fg026,3,1,0,"[[False, 1, 0], [False, 1, 2]]"
P590Fg018_1_P590Fg027_1,P590Fg018_P590Fg027,1,1,0,"[[False, 0, 1]]"
P590Fg018_1_P590Fg028_1,P590Fg018_P590Fg028,4,0,0,"[[False, 0, 5]]"
P590Fg018_1_P590Fg028_0,P590Fg018_P590Fg028,4,3,0,"[[True, 0, 3], [True, 1, 2], [True, 1, 5]]"
P590Fg018_1_P590Fg030_0,P590Fg018_P590Fg030,2,1,0,"[[True, 1, 5]]"
P590Fg018_1_P590Fg030_1,P590Fg018_P590Fg030,2,0,0,"[[False, 1, 3]]"
P590Fg018_1_P590Fg031_1,P590Fg018_P590Fg031,4,2,0,"[[False, 0, 0], [False, 0, 4], [False, 1, 3]]"
P590Fg018_1_P590Fg031_0,P590Fg018_P590Fg031,4,1,0,"[[True, 1, 3]]"
P590Fg018_1_P590Fg032_1,P590Fg018_P590Fg032,2,0,0,"[[False, 1, 3], [False, 1, 5]]"
P590Fg018_1_P590Fg033_1,P590Fg018_P590Fg033,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P590Fg034_0,P590Fg018_P590Fg034,1,1,0,"[[True, 1, 1]]"
P590Fg018_1_P590Fg035_0,P590Fg018_P590Fg035,4,1,0,"[[True, 1, 0]]"
P590Fg018_1_P593Fg002_0,P590Fg018_P593Fg002,1,1,0,"[[True, 1, 2]]"
P590Fg018_1_P593Fg004_1,P590Fg018_P593Fg004,1,0,0,"[[False, 1, 2]]"
P590Fg018_1_P593Fg009_0,P590Fg018_P593Fg009,1,1,0,"[[True, 0, 0]]"
P590Fg018_1_P593Fg011_1,P590Fg018_P593Fg011,3,1,0,"[[False, 1, 0]]"
P590Fg018_1_P593Fg013_0,P590Fg018_P593Fg013,3,2,0,"[[True, 1, 1], [True, 1, 3]]"
P590Fg018_1_P593Fg013_1,P590Fg018_P593Fg013,3,0,0,"[[False, 1, 3]]"
P590Fg018_1_P593Fg015_0,P590Fg018_P593Fg015,4,1,0,"[[True, 1, 0]]"
P590Fg018_1_P593Fg017_0,P590Fg018_P593Fg017,1,1,0,"[[True, 1, 1]]"
P590Fg018_1_P593Fg020_0,P590Fg018_P593Fg020,1,1,0,"[[True, 0, 0]]"
P590Fg018_1_P596Fg001_1,P590Fg018_P596Fg001,1,0,0,"[[False, 1, 3]]"
P590Fg018_1_P596Fg002_0,P590Fg018_P596Fg002,1,1,0,"[[True, 1, 0]]"
P590Fg018_1_P596Fg003_1,P590Fg018_P596Fg003,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg006_1,P590Fg018_P596Fg006,1,1,0,"[[False, 0, 0]]"
P590Fg018_1_P596Fg007_0,P590Fg018_P596Fg007,1,1,0,"[[True, 1, 0]]"
P590Fg018_1_P596Fg008_0,P590Fg018_P596Fg008,1,1,0,"[[True, 0, 0]]"
P590Fg018_1_P596Fg012_1,P590Fg018_P596Fg012,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg014_0,P590Fg018_P596Fg014,1,1,0,"[[True, 1, 0]]"
P590Fg018_1_P596Fg018_1,P590Fg018_P596Fg018,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg020_1,P590Fg018_P596Fg020,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg021_1,P590Fg018_P596Fg021,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg023_1,P590Fg018_P596Fg023,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg024_1,P590Fg018_P596Fg024,2,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg024_0,P590Fg018_P596Fg024,2,1,0,"[[True, 0, 0]]"
P590Fg018_1_P596Fg027_1,P590Fg018_P596Fg027,2,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg027_0,P590Fg018_P596Fg027,2,1,0,"[[True, 0, 0]]"
P590Fg018_1_P596Fg028_0,P590Fg018_P596Fg028,1,1,0,"[[True, 0, 0]]"
P590Fg018_1_P596Fg029_1,P590Fg018_P596Fg029,2,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg029_0,P590Fg018_P596Fg029,2,1,0,"[[True, 0, 0]]"
P590Fg018_1_P596Fg030_0,P590Fg018_P596Fg030,1,1,0,"[[True, 0, 0]]"
P590Fg018_1_P596Fg031_0,P590Fg018_P596Fg031,2,1,0,"[[True, 0, 0]]"
P590Fg018_1_P596Fg031_1,P590Fg018_P596Fg031,2,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg032_1,P590Fg018_P596Fg032,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg033_1,P590Fg018_P596Fg033,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg036_0,P590Fg018_P596Fg036,1,1,0,"[[True, 0, 0]]"
P590Fg018_1_P596Fg042_1,P590Fg018_P596Fg042,2,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg042_0,P590Fg018_P596Fg042,2,1,0,"[[True, 1, 0]]"
P590Fg018_1_P596Fg044_0,P590Fg018_P596Fg044,1,1,0,"[[True, 0, 1]]"
P590Fg018_1_P596Fg045_0,P590Fg018_P596Fg045,2,1,0,"[[True, 1, 0]]"
P590Fg018_1_P596Fg045_1,P590Fg018_P596Fg045,2,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg046_1,P590Fg018_P596Fg046,1,1,0,"[[False, 1, 1]]"
P590Fg018_1_P596Fg047_0,P590Fg018_P596Fg047,1,1,0,"[[True, 1, 0]]"
P590Fg018_1_P596Fg051_1,P590Fg018_P596Fg051,1,1,0,"[[False, 0, 0]]"
P590Fg018_1_P596Fg053_0,P590Fg018_P596Fg053,1,1,0,"[[True, 1, 0]]"
P590Fg018_1_P596Fg054_1,P590Fg018_P596Fg054,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg055_1,P590Fg018_P596Fg055,1,0,0,"[[False, 1, 2]]"
P590Fg018_1_P596Fg060_1,P590Fg018_P596Fg060,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg063_1,P590Fg018_P596Fg063,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg064_1,P590Fg018_P596Fg064,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg065_0,P590Fg018_P596Fg065,2,1,0,"[[True, 0, 0]]"
P590Fg018_1_P596Fg065_1,P590Fg018_P596Fg065,2,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg067_1,P590Fg018_P596Fg067,1,1,0,"[[False, 1, 1]]"
P590Fg018_1_P596Fg068_0,P590Fg018_P596Fg068,1,1,0,"[[True, 1, 0]]"
P590Fg018_1_P596Fg069_1,P590Fg018_P596Fg069,2,1,0,"[[False, 0, 0]]"
P590Fg018_1_P596Fg069_0,P590Fg018_P596Fg069,2,1,0,"[[True, 0, 0]]"
P590Fg018_1_P596Fg070_0,P590Fg018_P596Fg070,1,1,0,"[[True, 1, 0]]"
P590Fg018_1_P596Fg073_0,P590Fg018_P596Fg073,1,1,0,"[[True, 1, 1]]"
P590Fg018_1_P596Fg074_0,P590Fg018_P596Fg074,1,1,0,"[[True, 1, 0]]"
P590Fg018_1_P596Fg075_1,P590Fg018_P596Fg075,1,1,0,"[[False, 1, 1]]"
P590Fg018_1_P596Fg077_1,P590Fg018_P596Fg077,1,1,0,"[[False, 1, 1]]"
P590Fg018_1_P596Fg078_1,P590Fg018_P596Fg078,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg079_0,P590Fg018_P596Fg079,1,1,0,"[[True, 1, 2]]"
P590Fg018_1_P596Fg081_1,P590Fg018_P596Fg081,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg082_1,P590Fg018_P596Fg082,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P596Fg084_1,P590Fg018_P596Fg084,1,1,0,"[[False, 0, 0]]"
P590Fg018_1_P596Fg085_0,P590Fg018_P596Fg085,1,1,0,"[[True, 1, 0]]"
P590Fg018_1_P597Fg001_0,P590Fg018_P597Fg001,1,1,0,"[[True, 1, 2]]"
P590Fg018_1_P597Fg002_0,P590Fg018_P597Fg002,2,1,0,"[[True, 0, 0]]"
P590Fg018_1_P597Fg002_1,P590Fg018_P597Fg002,2,1,0,"[[False, 1, 0]]"
P590Fg018_1_P597Fg004_0,P590Fg018_P597Fg004,1,1,0,"[[True, 1, 2]]"
P590Fg018_1_P597Fg006_1,P590Fg018_P597Fg006,1,1,0,"[[False, 1, 1]]"
P590Fg018_1_P597Fg008_0,P590Fg018_P597Fg008,1,1,0,"[[True, 0, 0]]"
P590Fg018_1_P597Fg011_0,P590Fg018_P597Fg011,1,1,0,"[[True, 1, 1]]"
P590Fg018_1_P597Fg012_1,P590Fg018_P597Fg012,1,1,0,"[[False, 1, 1]]"
P590Fg018_1_P597Fg013_0,P590Fg018_P597Fg013,4,2,0,"[[True, 0, 0], [True, 1, 3]]"
P590Fg018_1_P597Fg016_1,P590Fg018_P597Fg016,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P597Fg017_1,P590Fg018_P597Fg017,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P597Fg020_1,P590Fg018_P597Fg020,1,1,0,"[[False, 1, 1]]"
P590Fg018_1_P597Fg022_1,P590Fg018_P597Fg022,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P597Fg026_1,P590Fg018_P597Fg026,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P597Fg027_1,P590Fg018_P597Fg027,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P597Fg031_1,P590Fg018_P597Fg031,1,1,0,"[[False, 0, 0]]"
P590Fg018_1_P597Fg033_0,P590Fg018_P597Fg033,2,1,0,"[[True, 0, 0]]"
P590Fg018_1_P597Fg033_1,P590Fg018_P597Fg033,2,1,0,"[[False, 1, 0]]"
P590Fg018_1_P597Fg034_1,P590Fg018_P597Fg034,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P597Fg036_1,P590Fg018_P597Fg036,1,1,0,"[[False, 1, 1]]"
P590Fg018_1_P597Fg037_1,P590Fg018_P597Fg037,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P597Fg039_1,P590Fg018_P597Fg039,1,1,0,"[[False, 1, 1]]"
P590Fg018_1_P597Fg040_0,P590Fg018_P597Fg040,1,1,0,"[[True, 1, 1]]"
P590Fg018_1_P597Fg041_1,P590Fg018_P597Fg041,1,1,0,"[[False, 0, 0]]"
P590Fg018_1_P597Fg042_1,P590Fg018_P597Fg042,1,1,0,"[[False, 0, 0]]"
P590Fg018_1_P597Fg044_1,P590Fg018_P597Fg044,1,1,0,"[[False, 1, 1]]"
P590Fg018_1_P597Fg046_1,P590Fg018_P597Fg046,1,1,0,"[[False, 1, 1]]"
P590Fg018_1_P597Fg047_1,P590Fg018_P597Fg047,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P597Fg048_0,P590Fg018_P597Fg048,1,1,0,"[[True, 0, 0]]"
P590Fg018_1_P597Fg051_1,P590Fg018_P597Fg051,1,1,0,"[[False, 1, 1]]"
P590Fg018_1_P597Fg052_0,P590Fg018_P597Fg052,1,1,0,"[[True, 0, 0]]"
P590Fg018_1_P597Fg054_1,P590Fg018_P597Fg054,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P597Fg056_1,P590Fg018_P597Fg056,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P597Fg058_1,P590Fg018_P597Fg058,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P597Fg060_1,P590Fg018_P597Fg060,3,1,0,"[[False, 0, 0], [False, 0, 2]]"
P590Fg018_1_P597Fg060_0,P590Fg018_P597Fg060,3,1,0,"[[True, 1, 1]]"
P590Fg018_1_P597Fg064_0,P590Fg018_P597Fg064,1,1,0,"[[True, 1, 1]]"
P590Fg018_1_P597Fg066_1,P590Fg018_P597Fg066,2,1,0,"[[False, 0, 0]]"
P590Fg018_1_P597Fg066_0,P590Fg018_P597Fg066,2,1,0,"[[True, 0, 0]]"
P590Fg018_1_P597Fg067_0,P590Fg018_P597Fg067,2,1,0,"[[True, 1, 1]]"
P590Fg018_1_P597Fg067_1,P590Fg018_P597Fg067,2,1,0,"[[False, 1, 0]]"
P590Fg018_1_P597Fg068_0,P590Fg018_P597Fg068,1,1,0,"[[True, 0, 0]]"
P590Fg018_1_P597Fg069_0,P590Fg018_P597Fg069,1,1,0,"[[True, 1, 0]]"
P590Fg018_1_P598Fg001_0,P590Fg018_P598Fg001,4,1,0,"[[True, 0, 4]]"
P590Fg018_1_P598Fg003_0,P590Fg018_P598Fg003,1,1,0,"[[True, 1, 1]]"
P590Fg018_1_P598Fg004_0,P590Fg018_P598Fg004,1,1,0,"[[True, 1, 0]]"
P590Fg018_1_P598Fg005_1,P590Fg018_P598Fg005,1,0,0,"[[False, 1, 3]]"
P590Fg018_1_P598Fg006_1,P590Fg018_P598Fg006,1,0,0,"[[False, 1, 5]]"
P590Fg018_1_P598Fg008_1,P590Fg018_P598Fg008,2,1,0,"[[False, 0, 6], [False, 1, 1]]"
P590Fg018_1_P598Fg009_1,P590Fg018_P598Fg009,3,0,0,"[[False, 1, 7], [False, 1, 9]]"
P590Fg018_1_P598Fg009_0,P590Fg018_P598Fg009,3,1,0,"[[True, 1, 6]]"
P590Fg018_1_P598Fg012_0,P590Fg018_P598Fg012,3,1,0,"[[True, 1, 0]]"
P590Fg018_1_P598Fg013_0,P590Fg018_P598Fg013,2,1,0,"[[True, 1, 0]]"
P590Fg018_1_P598Fg013_1,P590Fg018_P598Fg013,2,1,0,"[[False, 1, 1]]"
P590Fg018_1_P598Fg014_0,P590Fg018_P598Fg014,2,1,0,"[[True, 0, 1]]"
P590Fg018_1_P598Fg014_1,P590Fg018_P598Fg014,2,1,0,"[[False, 0, 1]]"
P590Fg018_1_P598Fg015_0,P590Fg018_P598Fg015,3,2,0,"[[True, 0, 0], [True, 1, 2]]"
P590Fg018_1_P598Fg015_1,P590Fg018_P598Fg015,3,0,0,"[[False, 1, 2]]"
P590Fg018_1_P598Fg016_1,P590Fg018_P598Fg016,2,1,0,"[[False, 1, 0]]"
P590Fg018_1_P598Fg016_0,P590Fg018_P598Fg016,2,1,0,"[[True, 0, 0]]"
P590Fg018_1_P598Fg017_0,P590Fg018_P598Fg017,1,1,0,"[[True, 1, 1]]"
P590Fg018_1_P598Fg018_0,P590Fg018_P598Fg018,1,1,0,"[[True, 0, 0]]"
P590Fg018_1_P598Fg019_1,P590Fg018_P598Fg019,3,2,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 2]]"
P590Fg018_1_P598Fg020_0,P590Fg018_P598Fg020,2,2,0,"[[True, 1, 0], [True, 1, 2]]"
P590Fg018_1_P598Fg022_1,P590Fg018_P598Fg022,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P598Fg026_0,P590Fg018_P598Fg026,1,1,0,"[[True, 1, 0]]"
P590Fg018_1_P598Fg027_0,P590Fg018_P598Fg027,2,1,0,"[[True, 0, 0]]"
P590Fg018_1_P598Fg027_1,P590Fg018_P598Fg027,2,1,0,"[[False, 1, 0]]"
P590Fg018_1_P598Fg030_1,P590Fg018_P598Fg030,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P598Fg032_1,P590Fg018_P598Fg032,2,2,0,"[[False, 0, 1], [False, 1, 0]]"
P590Fg018_1_P598Fg033_1,P590Fg018_P598Fg033,1,1,0,"[[False, 1, 0]]"
P590Fg018_1_P598Fg036_0,P590Fg018_P598Fg036,2,1,0,"[[True, 1, 1]]"
P590Fg018_1_P598Fg036_1,P590Fg018_P598Fg036,2,1,0,"[[False, 1, 0]]"
P590Fg019_1_P590Fg025_1,P590Fg019_P590Fg025,3,0,0,"[[False, 1, 2]]"
P590Fg019_0_P590Fg026_0,P590Fg019_P590Fg026,9,1,0,"[[False, 1, 0]]"
P590Fg019_1_P590Fg026_1,P590Fg019_P590Fg026,9,2,0,"[[False, 0, 1], [False, 0, 4], [False, 1, 1], [False, 1, 4]]"
P590Fg019_0_P590Fg027_0,P590Fg019_P590Fg027,6,1,0,"[[False, 1, 0]]"
P590Fg019_0_P590Fg028_0,P590Fg019_P590Fg028,4,0,0,"[[False, 1, 5]]"
P590Fg019_1_P590Fg028_0,P590Fg019_P590Fg028,4,1,0,"[[True, 0, 3]]"
P590Fg019_0_P590Fg030_0,P590Fg019_P590Fg030,3,0,0,"[[False, 1, 4]]"
P590Fg019_0_P590Fg030_1,P590Fg019_P590Fg030,3,2,0,"[[True, 0, 0], [True, 0, 5]]"
P590Fg019_0_P590Fg031_1,P590Fg019_P590Fg031,6,3,0,"[[True, 0, 0], [True, 1, 1], [True, 1, 5]]"
P590Fg019_0_P590Fg032_0,P590Fg019_P590Fg032,6,1,0,"[[False, 0, 0], [False, 1, 3]]"
P590Fg019_0_P590Fg032_1,P590Fg019_P590Fg032,6,2,0,"[[True, 1, 3], [True, 1, 5]]"
P590Fg019_0_P590Fg033_1,P590Fg019_P590Fg033,1,1,0,"[[True, 1, 1]]"
P590Fg019_0_P593Fg002_0,P590Fg019_P593Fg002,3,1,0,"[[False, 1, 1]]"
P590Fg019_0_P593Fg003_1,P590Fg019_P593Fg003,3,1,0,"[[True, 1, 0]]"
P590Fg019_1_P593Fg004_0,P590Fg019_P593Fg004,2,1,0,"[[True, 0, 0]]"
P590Fg019_0_P593Fg004_0,P590Fg019_P593Fg004,2,1,0,"[[False, 1, 1]]"
P590Fg019_0_P593Fg005_0,P590Fg019_P593Fg005,1,1,0,"[[False, 1, 1]]"
P590Fg019_0_P593Fg010_1,P590Fg019_P593Fg010,1,1,0,"[[True, 1, 1]]"
P590Fg019_0_P593Fg011_1,P590Fg019_P593Fg011,3,1,0,"[[True, 1, 0]]"
P590Fg019_0_P593Fg011_0,P590Fg019_P593Fg011,3,1,0,"[[False, 1, 1]]"
P590Fg019_1_P593Fg011_0,P590Fg019_P593Fg011,3,1,0,"[[True, 0, 0]]"
P590Fg019_0_P593Fg012_0,P590Fg019_P593Fg012,1,1,0,"[[False, 1, 1]]"
P590Fg019_0_P593Fg013_1,P590Fg019_P593Fg013,3,2,0,"[[True, 1, 1], [True, 1, 3]]"
P590Fg019_0_P593Fg013_0,P590Fg019_P593Fg013,3,0,0,"[[False, 1, 3]]"
P590Fg019_0_P593Fg015_1,P590Fg019_P593Fg015,2,1,0,"[[True, 1, 1]]"
P590Fg019_0_P593Fg015_0,P590Fg019_P593Fg015,2,0,0,"[[False, 1, 3]]"
P590Fg019_0_P593Fg016_0,P590Fg019_P593Fg016,4,1,0,"[[False, 1, 0], [False, 1, 2]]"
P590Fg019_0_P593Fg016_1,P590Fg019_P593Fg016,4,2,0,"[[True, 1, 0], [True, 1, 2]]"
P590Fg019_1_P593Fg017_0,P590Fg019_P593Fg017,2,1,0,"[[True, 1, 0]]"
P590Fg019_0_P593Fg017_0,P590Fg019_P593Fg017,2,1,0,"[[False, 1, 1]]"
P590Fg019_0_P593Fg018_0,P590Fg019_P593Fg018,1,1,0,"[[False, 1, 0]]"
P590Fg019_0_P593Fg019_1,P590Fg019_P593Fg019,1,1,0,"[[True, 1, 0]]"
P590Fg019_0_P593Fg020_1,P590Fg019_P593Fg020,1,1,0,"[[True, 0, 0]]"
P590Fg019_0_P596Fg002_0,P590Fg019_P596Fg002,4,1,0,"[[False, 1, 0]]"
P590Fg019_0_P596Fg002_1,P590Fg019_P596Fg002,4,1,0,"[[True, 1, 0]]"
P590Fg019_0_P596Fg003_0,P590Fg019_P596Fg003,3,1,0,"[[False, 0, 0]]"
P590Fg019_1_P596Fg003_0,P590Fg019_P596Fg003,3,1,0,"[[True, 1, 0]]"
P590Fg019_0_P596Fg003_1,P590Fg019_P596Fg003,3,1,0,"[[True, 1, 0]]"
P590Fg019_0_P596Fg004_0,P590Fg019_P596Fg004,1,1,0,"[[False, 1, 0]]"
P590Fg019_0_P596Fg005_0,P590Fg019_P596Fg005,4,1,0,"[[False, 1, 1]]"
P590Fg019_0_P596Fg005_1,P590Fg019_P596Fg005,4,1,0,"[[True, 1, 0]]"
P590Fg019_0_P596Fg006_1,P590Fg019_P596Fg006,3,1,0,"[[True, 1, 0]]"
P590Fg019_0_P596Fg007_1,P590Fg019_P596Fg007,1,1,0,"[[True, 1, 0]]"
P590Fg019_0_P596Fg011_1,P590Fg019_P596Fg011,1,1,0,"[[True, 1, 0]]"
P590Fg019_0_P596Fg012_1,P590Fg019_P596Fg012,1,1,0,"[[True, 1, 1]]"
P590Fg019_0_P596Fg013_0,P590Fg019_P596Fg013,1,1,0,"[[False, 1, 1]]"
P590Fg019_0_P596Fg017_1,P590Fg019_P596Fg017,1,1,0,"[[True, 1, 0]]"
P590Fg019_0_P596Fg018_1,P590Fg019_P596Fg018,1,1,0,"[[True, 0, 0]]"
P590Fg019_0_P596Fg019_0,P590Fg019_P596Fg019,4,1,0,"[[False, 1, 0]]"
P590Fg019_0_P596Fg019_1,P590Fg019_P596Fg019,4,1,0,"[[True, 0, 0]]"
P590Fg019_0_P596Fg021_1,P590Fg019_P596Fg021,1,1,0,"[[True, 1, 0]]"
P590Fg019_0_P596Fg023_0,P590Fg019_P596Fg023,2,1,0,"[[False, 1, 0]]"
P590Fg019_0_P596Fg023_1,P590Fg019_P596Fg023,2,1,0,"[[True, 1, 0]]"
P590Fg019_0_P596Fg024_1,P590Fg019_P596Fg024,2,1,0,"[[True, 0, 0]]"
P590Fg019_0_P596Fg024_0,P590Fg019_P596Fg024,2,1,0,"[[False, 1, 0]]"
P590Fg019_1_P596Fg027_0,P590Fg019_P596Fg027,1,1,0,"[[True, 0, 0]]"
P590Fg019_0_P596Fg030_1,P590Fg019_P596Fg030,3,1,0,"[[True, 0, 0]]"
P590Fg019_1_P596Fg030_0,P590Fg019_P596Fg030,3,1,0,"[[True, 0, 0]]"
P590Fg019_0_P596Fg030_0,P590Fg019_P596Fg030,3,1,0,"[[False, 1, 0]]"
P590Fg019_0_P596Fg032_1,P590Fg019_P596Fg032,1,1,0,"[[True, 1, 0]]"
P590Fg019_0_P596Fg033_1,P590Fg019_P596Fg033,1,1,0,"[[True, 1, 0]]"
P590Fg019_0_P596Fg035_1,P590Fg019_P596Fg035,1,1,0,"[[True, 1, 0]]"
P590Fg019_0_P596Fg036_1,P590Fg019_P596Fg036,4,1,0,"[[True, 1, 0]]"
P590Fg019_1_P596Fg036_0,P590Fg019_P596Fg036,4,1,0,"[[True, 0, 0]]"
P590Fg019_0_P596Fg037_1,P590Fg019_P596Fg037,3,1,0,"[[True, 1, 0]]"
P590Fg019_1_P596Fg039_0,P590Fg019_P596Fg039,3,1,0,"[[True, 1, 0]]"
P590Fg019_1_P596Fg040_0,P590Fg019_P596Fg040,3,1,0,"[[True, 0, 1]]"
P590Fg019_0_P596Fg041_1,P590Fg019_P596Fg041,1,1,0,"[[True, 0, 0]]"
P590Fg019_0_P596Fg043_1,P590Fg019_P596Fg043,3,1,0,"[[True, 1, 0]]"
P590Fg019_1_P596Fg043_0,P590Fg019_P596Fg043,3,1,0,"[[True, 1, 0]]"
P590Fg019_1_P596Fg043_1,P590Fg019_P596Fg043,3,1,0,"[[False, 1, 0]]"
