fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_5X4_1X0_0_PX303Fg006_5X4_4X1_3,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X1,0,18,1,0,0,0,"[[False, 3, 3]]","[[0, 894, 750, 811]]",[]
PX303Fg006_5X3_0X1_1_PX303Fg006_5X3_3X1_2,PX303Fg006_5X3_0X1_PX303Fg006_5X3_3X1,0,39,1,0,0,0,"[[False, 3, 0]]","[[250, 864, 500, 50]]",[]
PX303Fg006_6X4_2X2_3_PX303Fg006_6X4_4X0_1,PX303Fg006_6X4_2X2_PX303Fg006_6X4_4X0,0,6,1,1,0,0,"[[False, 1, 0]]","[[750, 410, 250, 50]]",[]
PX303Fg006_6X4_1X0_3_PX303Fg006_6X4_3X3_2,PX303Fg006_6X4_1X0_PX303Fg006_6X4_3X3,0,14,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[750, 50, 500, 50], [750, 967, 500, 50]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_3X0_2,PX303Fg006_5X4_1X3_PX303Fg006_5X4_3X0,0,33,2,1,2,1,"[[False, 0, 0], [False, 5, 0]]","[[250, 50, 500, 50], [250, 1464, 500, 50]]",[]
PX303Fg006_6X4_1X1_3_PX303Fg006_6X4_3X1_3,PX303Fg006_6X4_1X1_PX303Fg006_6X4_3X1,0,10,1,0,0,0,"[[False, 6, 0]]","[[750, 1560, 750, 50]]",[]
PX303Fg006_4X3_2X0_2_PX303Fg006_4X3_3X2_3,PX303Fg006_4X3_2X0_PX303Fg006_4X3_3X2,0,16,1,0,0,0,"[[False, 5, 4]]","[[500, 1434, 750, 1238]]",[]
PX303Fg006_4X4_2X2_3_PX303Fg006_4X4_3X0_0,PX303Fg006_4X4_2X2_PX303Fg006_4X4_3X0,0,6,2,0,2,1,"[[False, 5, 0], [False, 5, 4]]","[[750, 1424, 0, 50], [750, 1424, 0, 1144]]",[]
PX303Fg006_6X3_1X2_4_PX303Fg006_6X3_5X1_3,PX303Fg006_6X3_1X2_PX303Fg006_6X3_5X1,0,39,2,0,2,1,"[[False, 3, 0], [False, 3, 2]]","[[1000, 982, 750, 50], [1000, 982, 750, 636]]",[]
PX303Fg006_5X4_2X3_1_PX303Fg006_5X4_3X2_0,PX303Fg006_5X4_2X3_PX303Fg006_5X4_3X2,0,14,1,0,0,0,"[[False, 2, 0]]","[[250, 511, 0, 50]]",[]
PX303Fg006_6X3_1X0_3_PX303Fg006_6X3_4X1_4,PX303Fg006_6X3_1X0_PX303Fg006_6X3_4X1,0,17,1,0,0,0,"[[False, 3, 0]]","[[750, 773, 1000, 50]]",[]
PX303Fg006_5X4_0X3_0_PX303Fg006_5X4_2X3_1,PX303Fg006_5X4_0X3_PX303Fg006_5X4_2X3,0,17,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 250, 50]]",[]
PX303Fg006_4X3_1X2_3_PX303Fg006_4X3_3X0_2,PX303Fg006_4X3_1X2_PX303Fg006_4X3_3X0,0,21,1,1,0,0,"[[False, 0, 0]]","[[750, 50, 500, 50]]",[]
PX303Fg006_4X3_1X2_3_PX303Fg006_4X3_2X2_2,PX303Fg006_4X3_1X2_PX303Fg006_4X3_2X2,0,17,1,1,0,0,"[[False, 0, 0]]","[[750, 50, 500, 50]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X0,0,34,2,0,2,1,"[[False, 3, 0], [False, 3, 3]]","[[0, 867, 0, 50], [0, 867, 0, 859]]",[]
PX303Fg006_6X3_0X0_2_PX303Fg006_6X3_3X2_2,PX303Fg006_6X3_0X0_PX303Fg006_6X3_3X2,0,53,4,1,2,1,"[[False, 0, 0], [False, 0, 4], [False, 2, 0], [False, 2, 4]]","[[500, 706, 500, 1167], [500, 50, 500, 50], [500, 50, 500, 1167], [500, 706, 500, 50]]",[]
PX303Fg006_4X4_1X3_1_PX303Fg006_4X4_3X1_2,PX303Fg006_4X4_1X3_PX303Fg006_4X4_3X1,0,26,3,1,4,2,"[[False, 0, 0], [False, 7, 0], [False, 7, 3]]","[[250, 1853, 500, 988], [250, 50, 500, 50], [250, 1853, 500, 50]]",[]
PX303Fg006_6X3_2X0_0_PX303Fg006_6X3_3X1_4,PX303Fg006_6X3_2X0_PX303Fg006_6X3_3X1,0,2,1,0,0,0,"[[False, 3, 4]]","[[0, 917, 1000, 1082]]",[]
PX303Fg006_6X3_4X1_4_PX303Fg006_6X3_5X2_4,PX303Fg006_6X3_4X1_PX303Fg006_6X3_5X2,0,46,2,0,2,1,"[[False, 3, 0], [False, 3, 2]]","[[1000, 895, 1000, 606], [1000, 895, 1000, 50]]",[]
PX303Fg006_5X4_0X0_2_PX303Fg006_5X4_2X3_1,PX303Fg006_5X4_0X0_PX303Fg006_5X4_2X3,0,22,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[500, 50, 250, 50], [500, 867, 250, 50]]",[]
PX303Fg006_5X4_1X3_2_PX303Fg006_5X4_2X1_0,PX303Fg006_5X4_1X3_PX303Fg006_5X4_2X1,0,21,2,0,2,1,"[[False, 5, 0], [False, 5, 3]]","[[500, 1464, 0, 758], [500, 1464, 0, 50]]",[]
PX303Fg006_4X3_0X1_5_PX303Fg006_4X3_3X1_3,PX303Fg006_4X3_0X1_PX303Fg006_4X3_3X1,0,40,4,1,2,1,"[[False, 0, 0], [False, 0, 4], [False, 4, 0], [False, 4, 4]]","[[1250, 50, 750, 1111], [1250, 50, 750, 50], [1250, 1185, 750, 50], [1250, 1185, 750, 1111]]",[]
PX303Fg006_5X4_0X1_3_PX303Fg006_5X4_4X0_1,PX303Fg006_5X4_0X1_PX303Fg006_5X4_4X0,0,25,2,0,2,1,"[[False, 3, 0], [False, 3, 3]]","[[750, 755, 250, 859], [750, 755, 250, 50]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_2X1_2,PX303Fg006_4X4_0X0_PX303Fg006_4X4_2X1,0,27,1,0,0,0,"[[False, 4, 0]]","[[0, 1114, 500, 50]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_4X2_1,PX303Fg006_6X3_0X2_PX303Fg006_6X3_4X2,0,32,1,1,0,0,"[[False, 0, 0]]","[[250, 50, 250, 50]]",[]
PX303Fg006_6X3_3X2_4_PX303Fg006_6X3_4X1_1,PX303Fg006_6X3_3X2_PX303Fg006_6X3_4X1,0,20,1,0,0,0,"[[False, 4, 0]]","[[1000, 1167, 250, 50]]",[]
PX303Fg006_6X4_1X2_1_PX303Fg006_6X4_4X1_0,PX303Fg006_6X4_1X2_PX303Fg006_6X4_4X1,0,7,1,0,0,0,"[[False, 5, 2]]","[[250, 1437, 0, 565]]",[]
PX303Fg006_5X4_2X2_2_PX303Fg006_5X4_3X2_3,PX303Fg006_5X4_2X2_PX303Fg006_5X4_3X2,1,11,1,0,0,0,"[[False, 2, 0]]","[[500, 609, 750, 50]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_2X1_2,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X1,0,21,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[250, 50, 500, 50], [250, 738, 500, 50]]",[]
PX303Fg006_6X3_2X1_1_PX303Fg006_6X3_5X1_1,PX303Fg006_6X3_2X1_PX303Fg006_6X3_5X1,0,18,1,0,0,0,"[[False, 3, 2]]","[[250, 890, 250, 636]]",[]
PX303Fg006_4X4_0X1_2_PX303Fg006_4X4_3X0_2,PX303Fg006_4X4_0X1_PX303Fg006_4X4_3X0,0,16,1,0,0,0,"[[False, 3, 4]]","[[500, 891, 500, 1144]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_2X0_4,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X0,0,39,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[250, 50, 1000, 50], [250, 738, 1000, 50]]",[]
PX303Fg006_6X3_2X2_0_PX303Fg006_6X3_4X0_2,PX303Fg006_6X3_2X2_PX303Fg006_6X3_4X0,0,15,1,0,0,0,"[[False, 1, 4]]","[[0, 412, 500, 1017]]",[]
PX303Fg006_4X4_0X3_2_PX303Fg006_4X4_2X3_2,PX303Fg006_4X4_0X3_PX303Fg006_4X4_2X3,0,21,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[500, 854, 500, 50], [500, 50, 500, 50]]",[]
PX303Fg006_6X4_2X2_2_PX303Fg006_6X4_4X0_2,PX303Fg006_6X4_2X2_PX303Fg006_6X4_4X0,0,6,1,1,0,0,"[[False, 1, 0]]","[[500, 410, 500, 50]]",[]
PX303Fg006_6X3_0X1_1_PX303Fg006_6X3_5X0_4,PX303Fg006_6X3_0X1_PX303Fg006_6X3_5X0,0,26,1,0,0,0,"[[False, 3, 2]]","[[250, 796, 1000, 667]]",[]
PX303Fg006_5X3_0X2_0_PX303Fg006_5X3_3X1_2,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X1,0,60,1,0,0,0,"[[False, 2, 0]]","[[0, 738, 500, 50]]",[]
PX303Fg006_6X4_4X2_1_PX303Fg006_6X4_5X3_2,PX303Fg006_6X4_4X2_PX303Fg006_6X4_5X3,0,24,2,1,2,1,"[[False, 1, 0], [False, 1, 4]]","[[250, 271, 500, 1064], [250, 271, 500, 50]]",[]
PX303Fg006_6X4_0X1_3_PX303Fg006_6X4_1X0_3,PX303Fg006_6X4_0X1_PX303Fg006_6X4_1X0,0,22,2,0,2,1,"[[False, 2, 0], [False, 2, 3]]","[[750, 507, 750, 967], [750, 507, 750, 50]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_1X1_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X1,0,40,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[250, 973, 250, 50], [250, 50, 250, 50]]",[]
PX303Fg006_5X3_3X0_3_PX303Fg006_5X3_4X0_1,PX303Fg006_5X3_3X0_PX303Fg006_5X3_4X0,1,22,4,2,6,3,"[[False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 3]]","[[750, 1214, 250, 50], [750, 1214, 250, 937], [830, 1214, 330, 50], [920, 1214, 420, 50]]",[]
PX303Fg006_5X3_0X2_0_PX303Fg006_5X3_2X1_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X1,0,21,1,0,0,0,"[[False, 2, 0]]","[[0, 738, 250, 50]]",[]
PX303Fg006_5X4_0X0_3_PX303Fg006_5X4_2X1_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_2X1,0,31,2,0,2,1,"[[False, 3, 0], [False, 3, 3]]","[[750, 867, 0, 50], [750, 867, 0, 758]]",[]
PX303Fg006_5X3_2X0_3_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_2X0_PX303Fg006_5X3_4X1,0,51,2,0,2,1,"[[False, 4, 0], [False, 4, 3]]","[[750, 1001, 250, 50], [750, 1001, 250, 909]]",[]
PX303Fg006_5X3_2X0_1_PX303Fg006_5X3_3X2_0,PX303Fg006_5X3_2X0_PX303Fg006_5X3_3X2,0,31,2,0,2,1,"[[False, 4, 0], [False, 4, 4]]","[[250, 1001, 0, 1038], [250, 1001, 0, 50]]",[]
PX303Fg006_6X4_1X3_3_PX303Fg006_6X4_4X2_2,PX303Fg006_6X4_1X3_PX303Fg006_6X4_4X2,0,8,1,0,0,0,"[[False, 5, 0]]","[[750, 1383, 500, 50]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_2X2_3,PX303Fg006_5X3_0X0_PX303Fg006_5X3_2X2,0,43,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[250, 973, 750, 50], [250, 50, 750, 50]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_3X0_1,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X0,0,48,1,1,0,0,"[[False, 0, 0]]","[[250, 50, 250, 50]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_1X2_4,PX303Fg006_6X3_0X0_PX303Fg006_6X3_1X2,0,39,1,0,0,0,"[[False, 2, 3]]","[[250, 706, 1000, 982]]",[]
PX303Fg006_5X4_0X3_1_PX303Fg006_5X4_1X1_1,PX303Fg006_5X4_0X3_PX303Fg006_5X4_1X1,0,23,1,0,0,0,"[[False, 2, 0]]","[[250, 675, 250, 50]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_1X1_1,PX303Fg006_6X4_0X2_PX303Fg006_6X4_1X1,0,13,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[750, 543, 250, 50], [750, 50, 250, 50]]",[]
PX303Fg006_5X3_0X1_0_PX303Fg006_5X3_2X2_3,PX303Fg006_5X3_0X1_PX303Fg006_5X3_2X2,0,35,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[0, 864, 750, 50], [0, 50, 750, 50]]",[]
PX303Fg006_6X3_3X2_4_PX303Fg006_6X3_4X1_2,PX303Fg006_6X3_3X2_PX303Fg006_6X3_4X1,0,20,1,0,0,0,"[[False, 4, 0]]","[[1000, 1167, 500, 50]]",[]
PX303Fg006_6X3_1X0_3_PX303Fg006_6X3_3X1_3,PX303Fg006_6X3_1X0_PX303Fg006_6X3_3X1,0,3,1,0,0,0,"[[False, 3, 4]]","[[750, 773, 750, 1082]]",[]
PX303Fg006_4X4_2X1_2_PX303Fg006_4X4_3X2_0,PX303Fg006_4X4_2X1_PX303Fg006_4X4_3X2,0,7,1,0,0,0,"[[False, 6, 0]]","[[500, 1562, 0, 50]]",[]
PX303Fg006_4X3_1X2_0_PX303Fg006_4X3_2X2_4,PX303Fg006_4X3_1X2_PX303Fg006_4X3_2X2,1,17,1,0,0,0,"[[False, 5, 0]]","[[0, 1402, 1000, 50]]",[]
PX303Fg006_4X4_0X3_1_PX303Fg006_4X4_2X3_2,PX303Fg006_4X4_0X3_PX303Fg006_4X4_2X3,0,21,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[250, 50, 500, 50], [250, 854, 500, 50]]",[]
PX303Fg006_6X3_4X1_3_PX303Fg006_6X3_5X0_1,PX303Fg006_6X3_4X1_PX303Fg006_6X3_5X0,0,31,2,0,2,1,"[[False, 3, 0], [False, 3, 2]]","[[750, 895, 250, 50], [750, 895, 250, 667]]",[]
PX303Fg006_5X4_1X2_3_PX303Fg006_5X4_4X0_2,PX303Fg006_5X4_1X2_PX303Fg006_5X4_4X0,0,4,2,1,2,1,"[[False, 0, 0], [False, 5, 0]]","[[750, 1359, 500, 50], [750, 50, 500, 50]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_2X3_1,PX303Fg006_6X4_0X2_PX303Fg006_6X4_2X3,0,15,3,2,2,1,"[[False, 0, 0], [False, 2, 0], [False, 2, 1]]","[[750, 543, 250, 50], [750, 50, 250, 50], [750, 543, 250, 397]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_5X3_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_5X3,0,34,1,0,0,0,"[[False, 2, 4]]","[[250, 747, 0, 1064]]",[]
PX303Fg006_6X4_0X0_2_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_5X0,0,45,3,1,0,0,"[[False, 0, 0], [False, 0, 2], [False, 2, 0]]","[[500, 50, 250, 50], [500, 50, 250, 726], [500, 747, 250, 50]]",[]
PX303Fg006_4X3_0X0_1_PX303Fg006_4X3_3X0_0,PX303Fg006_4X3_0X0_PX303Fg006_4X3_3X0,0,45,1,0,0,0,"[[False, 0, 4]]","[[250, 50, 0, 1177]]",[]
PX303Fg006_5X4_2X0_0_PX303Fg006_5X4_4X1_1,PX303Fg006_5X4_2X0_PX303Fg006_5X4_4X1,0,26,3,1,4,2,"[[False, 0, 0], [False, 4, 0], [False, 4, 3]]","[[0, 50, 250, 50], [0, 1060, 250, 50], [0, 1060, 250, 811]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_1X2_3,PX303Fg006_6X4_0X0_PX303Fg006_6X4_1X2,0,28,3,1,4,2,"[[False, 0, 0], [False, 2, 0], [False, 2, 5]]","[[250, 50, 750, 50], [250, 747, 750, 50], [250, 747, 750, 1437]]",[]
PX303Fg006_6X4_2X0_2_PX303Fg006_6X4_4X1_1,PX303Fg006_6X4_2X0_PX303Fg006_6X4_4X1,0,9,2,0,2,1,"[[False, 3, 0], [False, 3, 2]]","[[500, 813, 250, 565], [500, 813, 250, 50]]",[]
PX303Fg006_6X3_1X0_4_PX303Fg006_6X3_5X0_3,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X0,0,37,1,0,0,0,"[[False, 3, 2]]","[[1000, 773, 750, 667]]",[]
PX303Fg006_4X3_0X0_2_PX303Fg006_4X3_2X2_4,PX303Fg006_4X3_0X0_PX303Fg006_4X3_2X2,0,31,2,1,0,0,"[[False, 0, 0], [False, 4, 0]]","[[500, 50, 1000, 50], [500, 1191, 1000, 50]]",[]
PX303Fg006_5X4_2X1_0_PX303Fg006_5X4_4X1_3,PX303Fg006_5X4_2X1_PX303Fg006_5X4_4X1,0,18,1,0,0,0,"[[False, 3, 3]]","[[0, 758, 750, 811]]",[]
PX303Fg006_6X3_0X2_2_PX303Fg006_6X3_3X0_2,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X0,0,48,1,1,0,0,"[[False, 0, 0]]","[[500, 50, 500, 50]]",[]
PX303Fg006_5X3_0X0_4_PX303Fg006_5X3_3X1_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_3X1,0,45,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[1000, 50, 250, 50], [1000, 973, 250, 50]]",[]
PX303Fg006_6X3_0X2_0_PX303Fg006_6X3_1X2_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_1X2,1,38,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[0, 864, 0, 50], [0, 50, 0, 50]]",[]
PX303Fg006_4X3_1X1_1_PX303Fg006_4X3_3X1_2,PX303Fg006_4X3_1X1_PX303Fg006_4X3_3X1,0,28,2,0,2,1,"[[False, 5, 0], [False, 5, 4]]","[[250, 1323, 500, 50], [250, 1323, 500, 1111]]",[]
PX303Fg006_6X3_3X0_1_PX303Fg006_6X3_4X0_2,PX303Fg006_6X3_3X0_PX303Fg006_6X3_4X0,0,20,1,0,0,0,"[[False, 3, 4]]","[[250, 815, 500, 1017]]",[]
PX303Fg006_6X4_0X0_3_PX303Fg006_6X4_2X2_2,PX303Fg006_6X4_0X0_PX303Fg006_6X4_2X2,0,18,1,0,0,0,"[[False, 2, 1]]","[[750, 747, 500, 410]]",[]
PX303Fg006_6X4_1X3_2_PX303Fg006_6X4_2X3_3,PX303Fg006_6X4_1X3_PX303Fg006_6X4_2X3,1,35,1,0,0,0,"[[False, 5, 0]]","[[500, 1383, 750, 50]]",[]
PX303Fg006_6X4_3X2_1_PX303Fg006_6X4_5X1_0,PX303Fg006_6X4_3X2_PX303Fg006_6X4_5X1,0,21,1,0,0,0,"[[False, 4, 3]]","[[250, 1138, 0, 861]]",[]
PX303Fg006_5X4_0X3_2_PX303Fg006_5X4_2X0_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_2X0,0,30,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[500, 675, 0, 50], [500, 50, 0, 50]]",[]
PX303Fg006_5X4_2X0_1_PX303Fg006_5X4_4X2_3,PX303Fg006_5X4_2X0_PX303Fg006_5X4_4X2,0,24,2,0,2,1,"[[False, 4, 0], [False, 4, 3]]","[[250, 1060, 750, 932], [250, 1060, 750, 50]]",[]
PX303Fg006_6X3_4X1_0_PX303Fg006_6X3_5X0_4,PX303Fg006_6X3_4X1_PX303Fg006_6X3_5X0,0,31,2,0,2,1,"[[False, 0, 2], [False, 3, 2]]","[[0, 50, 1000, 667], [0, 895, 1000, 667]]",[]
PX303Fg006_6X4_2X0_0_PX303Fg006_6X4_5X2_2,PX303Fg006_6X4_2X0_PX303Fg006_6X4_5X2,0,20,1,0,0,0,"[[False, 3, 0]]","[[0, 813, 500, 50]]",[]
PX303Fg006_6X3_0X1_0_PX303Fg006_6X3_1X0_1,PX303Fg006_6X3_0X1_PX303Fg006_6X3_1X0,0,33,4,1,6,3,"[[False, 0, 0], [False, 0, 3], [False, 3, 0], [False, 3, 3]]","[[0, 50, 250, 773], [0, 796, 250, 773], [0, 50, 250, 50], [0, 796, 250, 50]]",[]
PX303Fg006_6X4_0X0_0_PX303Fg006_6X4_1X3_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_1X3,0,35,2,0,2,1,"[[False, 2, 0], [False, 2, 5]]","[[0, 747, 0, 50], [0, 747, 0, 1383]]",[]
PX303Fg006_5X3_2X1_2_PX303Fg006_5X3_4X2_4,PX303Fg006_5X3_2X1_PX303Fg006_5X3_4X2,0,19,2,0,2,1,"[[False, 4, 0], [False, 4, 4]]","[[500, 1031, 1000, 1221], [500, 1031, 1000, 50]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_4X1_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_4X1,0,25,1,0,0,0,"[[False, 2, 0]]","[[250, 706, 250, 50]]",[]
PX303Fg006_6X4_1X0_3_PX303Fg006_6X4_2X0_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_2X0,1,11,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[750, 967, 0, 50], [750, 50, 0, 50]]",[]
PX303Fg006_5X4_2X3_1_PX303Fg006_5X4_4X1_2,PX303Fg006_5X4_2X3_PX303Fg006_5X4_4X1,0,20,1,0,0,0,"[[False, 2, 3]]","[[250, 511, 500, 811]]",[]
PX303Fg006_4X4_0X3_2_PX303Fg006_4X4_2X1_0,PX303Fg006_4X4_0X3_PX303Fg006_4X4_2X1,0,29,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[500, 50, 0, 50], [500, 854, 0, 50]]",[]
PX303Fg006_5X3_0X1_0_PX303Fg006_5X3_1X1_0,PX303Fg006_5X3_0X1_PX303Fg006_5X3_1X1,1,42,4,3,6,3,"[[False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[0, 50, 0, 50], [0, 864, 0, 50], [80, 864, 80, 50], [170, 864, 170, 50]]",[]
PX303Fg006_6X3_0X2_0_PX303Fg006_6X3_4X2_2,PX303Fg006_6X3_0X2_PX303Fg006_6X3_4X2,0,32,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[0, 50, 500, 50], [0, 864, 500, 50]]",[]
PX303Fg006_5X3_3X1_1_PX303Fg006_5X3_4X0_2,PX303Fg006_5X3_3X1_PX303Fg006_5X3_4X0,0,36,3,1,4,2,"[[False, 0, 0], [False, 4, 0], [False, 4, 3]]","[[250, 1184, 500, 937], [250, 50, 500, 50], [250, 1184, 500, 50]]",[]
PX303Fg006_5X3_2X2_3_PX303Fg006_5X3_4X2_4,PX303Fg006_5X3_2X2_PX303Fg006_5X3_4X2,0,33,2,0,2,1,"[[False, 3, 0], [False, 3, 4]]","[[750, 863, 1000, 50], [750, 863, 1000, 1221]]",[]
PX303Fg006_5X3_1X0_2_PX303Fg006_5X3_3X2_0,PX303Fg006_5X3_1X0_PX303Fg006_5X3_3X2,0,32,2,0,2,1,"[[False, 3, 0], [False, 3, 4]]","[[500, 951, 0, 1038], [500, 951, 0, 50]]",[]
PX303Fg006_6X4_3X1_3_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X0,0,24,3,1,2,1,"[[False, 0, 0], [False, 4, 0], [False, 4, 2]]","[[750, 1025, 250, 50], [750, 50, 250, 50], [750, 1025, 250, 726]]",[]
PX303Fg006_6X3_1X1_0_PX303Fg006_6X3_4X2_3,PX303Fg006_6X3_1X1_PX303Fg006_6X3_4X2,0,27,1,0,0,0,"[[False, 2, 0]]","[[0, 655, 750, 50]]",[]
PX303Fg006_5X4_0X2_2_PX303Fg006_5X4_4X3_2,PX303Fg006_5X4_0X2_PX303Fg006_5X4_4X3,0,14,2,0,2,1,"[[False, 0, 3], [False, 3, 3]]","[[500, 764, 500, 934], [500, 50, 500, 934]]",[]
PX303Fg006_6X3_2X0_2_PX303Fg006_6X3_3X0_5,PX303Fg006_6X3_2X0_PX303Fg006_6X3_3X0,0,58,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[500, 50, 1250, 50], [500, 917, 1250, 50]]",[]
PX303Fg006_6X3_0X0_3_PX303Fg006_6X3_5X0_2,PX303Fg006_6X3_0X0_PX303Fg006_6X3_5X0,0,42,1,0,0,0,"[[False, 2, 2]]","[[750, 706, 500, 667]]",[]
PX303Fg006_5X3_0X2_0_PX303Fg006_5X3_3X1_4,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X1,0,60,3,1,4,2,"[[False, 0, 0], [False, 2, 0], [False, 2, 4]]","[[0, 50, 1000, 50], [0, 738, 1000, 1184], [0, 738, 1000, 50]]",[]
PX303Fg006_6X3_0X1_0_PX303Fg006_6X3_2X1_2,PX303Fg006_6X3_0X1_PX303Fg006_6X3_2X1,0,18,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[0, 796, 500, 50], [0, 50, 500, 50]]",[]
PX303Fg006_4X3_1X0_3_PX303Fg006_4X3_3X2_3,PX303Fg006_4X3_1X0_PX303Fg006_4X3_3X2,0,18,1,0,0,0,"[[False, 4, 4]]","[[750, 1180, 750, 1238]]",[]
PX303Fg006_6X3_0X2_2_PX303Fg006_6X3_2X2_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_2X2,0,20,1,1,0,0,"[[False, 0, 0]]","[[500, 50, 0, 50]]",[]
PX303Fg006_6X3_0X2_4_PX303Fg006_6X3_5X2_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_5X2,0,56,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[1000, 50, 0, 50], [1000, 864, 0, 50]]",[]
PX303Fg006_4X3_2X2_3_PX303Fg006_4X3_3X1_1,PX303Fg006_4X3_2X2_PX303Fg006_4X3_3X1,0,42,4,1,2,1,"[[False, 0, 0], [False, 0, 4], [False, 5, 0], [False, 5, 4]]","[[750, 50, 250, 1111], [750, 1445, 250, 1111], [750, 50, 250, 50], [750, 1445, 250, 50]]",[]
PX303Fg006_4X3_0X0_2_PX303Fg006_4X3_3X0_0,PX303Fg006_4X3_0X0_PX303Fg006_4X3_3X0,0,45,2,0,2,1,"[[False, 0, 4], [False, 4, 4]]","[[500, 1191, 0, 1177], [500, 50, 0, 1177]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_2X3_2,PX303Fg006_6X4_1X0_PX303Fg006_6X4_2X3,0,16,1,1,0,0,"[[False, 0, 0]]","[[250, 50, 500, 50]]",[]
PX303Fg006_5X3_0X0_3_PX303Fg006_5X3_3X0_2,PX303Fg006_5X3_0X0_PX303Fg006_5X3_3X0,0,24,1,0,0,0,"[[False, 3, 0]]","[[750, 973, 500, 50]]",[]
PX303Fg006_6X3_1X1_2_PX303Fg006_6X3_4X2_4,PX303Fg006_6X3_1X1_PX303Fg006_6X3_4X2,0,27,3,1,2,1,"[[False, 0, 0], [False, 2, 0], [False, 2, 3]]","[[500, 50, 1000, 50], [500, 655, 1000, 50], [500, 655, 1000, 806]]",[]
